"","detected_language","forwarded_from","insect","ulez","climate_lockdown","fifteen_minutes","name","platform_id","category","platform","url","screenname","country","influencer","public","chat","notes","source","id1","raw_channel_info_id","channel","platform_id2","scraper","platform3","transformer","screenname4","name5","description","description_url","description_location","followers","following","verified","date_created","date_archived","date_transformed"
"879","en",9667,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","en",9780,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","en",9790,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","en",9801,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","en",9823,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","en",9835,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","en",9859,NA,11,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","en",9875,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","en",9910,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","en",9916,1,NA,NA,4,"West Country Bumpkin",1195052286,"","Telegram","https://t.me/s/TeddyWestCountry","TeddyWestCountry","","","true","false","","snowball_complete",379958,379998,9916,1195052286,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","TeddyWestCountry","West Country Bumpkin","Covid1984 dissemination of information

Kernow a'n Kernowek",NA,NA,480,-1,"false","23/04/21 00:07","31/05/23 21:44","02/06/23 08:01"
"889","en",9954,NA,1,NA,NA,"Virtue Ascends",1253186867,"","Telegram","https://t.me/s/virtueascending","virtueascends","","","true","false","","snowball_complete",125617,125622,9954,1253186867,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","virtueascends","Virtue Ascends","https://twitter.com/VirtueAscends

https://www.youtube.com/channel/UCsw4XTIcy1pk12O_dH5EIrA

https://www.virtueascends.com",NA,NA,5682,-1,"false","21/01/21 23:33","03/10/22 21:01","04/10/22 08:00"
"890","en",9971,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","en",10010,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","en",10029,7,NA,NA,NA,"Jamie McIntyre",1231660998,"","Telegram","https://t.me/s/jamiemcintyre","jamiemcintyre","","","true","false","","snowball_complete",400516,400556,10029,1231660998,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","jamiemcintyre","Jamie McIntyre","",NA,NA,9309,-1,"false","15/03/21 04:43","07/06/23 21:49","08/06/23 08:01"
"893","en",10052,NA,NA,1,NA,"Join 👉 @EndTimesNewz",1757586156,"","Telegram","https://t.me/s/UncensoredRedPills","UncensoredRedPills","","","true","false","","snowball_complete",97015,97020,10052,1757586156,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","UncensoredRedPills","Join ➡️ @EuropeanDefence3","",NA,NA,5231,-1,"false","22/10/21 01:49","18/09/22 21:06","20/09/22 08:00"
"894","en",10083,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","en",10144,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","en",10178,NA,15,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","en",10189,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","en",10207,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","en",10225,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","en",10277,NA,3,NA,6,"🇦🇺Land Down Under🇦🇺",1219452476,"","Telegram","https://t.me/s/RealLandDownUnder","RealLandDownUnder","","","true","false","","snowball_complete",94782,94787,10277,1219452476,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","RealLandDownUnder","🇦🇺Land Down Under🇦🇺","Aussies united under one Constitution endeavouring to Make Australia Great Again. Empowering each other to stand in their sovereignty through the Golden Rule of  Love and Peace for all.",NA,NA,3339,-1,"false","17/07/21 13:24","17/09/22 21:01","20/09/22 08:00"
"901","en",10298,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","en",10317,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","en",10332,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","en",10340,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","en",10428,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","en",10451,NA,NA,NA,22,"Students Against Tyranny",1579470613,"","Telegram","https://t.me/s/studentsagainsttyrannyofficial","studentsagainsttyrannyofficial","","","true","false","","snowball_complete",94916,94921,10451,1579470613,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","studentsagainsttyrannyofficial","Students Against Tyranny","The official Students Against Tyranny channel to keep you updated about the latest developments.",NA,NA,1636,-1,"false","19/09/21 12:22","17/09/22 21:03","20/09/22 08:00"
"907","en",10489,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","en",10502,NA,8,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","en",10565,2,57,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","en",10573,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","en",10598,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","en",10657,2,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","en",10665,2,NA,NA,NA,"The AJ Roberts Show",1571047962,"","Telegram","https://t.me/s/ajrobertsshow","ajrobertsshow","","","true","false","","snowball_complete",294093,294144,10665,1571047962,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","ajrobertsshow","The AJ Roberts Show","Former UK soldier podcast interviewing ordinary people doing extraordinary things cutting through all the BS in the world and making shit happen!",NA,NA,9024,-1,"false","05/07/21 22:18","02/01/23 21:06","03/01/23 08:00"
"914","en",10737,NA,3,NA,NA,"Craig Backman 🇦🇺",1695392859,"","Telegram","https://t.me/s/craigbackmanaustralia","craigbackmanaustralia","","","true","false","","snowball_complete",96721,96726,10737,1695392859,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","craigbackmanaustralia","Craig Backman 🇦🇺","Former Victorian police officer standing in truth.

Strength, love & community is everything.",NA,NA,5120,-1,"false","10/11/21 05:09","18/09/22 21:01","20/09/22 08:00"
"915","en",10748,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","en",10750,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","en",10766,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","en",10778,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","en",10938,1,NA,NA,NA,"CognitiveCarbon Public",1331507956,"","Telegram","https://t.me/s/CognitiveCarbonPublic","CognitiveCarbonPublic","","","true","false","","snowball_complete",397573,397613,10938,1331507956,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","CognitiveCarbonPublic","CognitiveCarbon Public","A publicly accessible channel for CognitiveCarbon's content. No chat or comments, I don't have the means to police it. Find me as cognitiveCarbon on Substack and cognitivecarbonspot on Wordpress; CognitiveCarbon on Truth Social,  Twitter,  Gab, Gettr.",NA,NA,17272,-1,"false","12/11/21 03:49","06/06/23 21:48","07/06/23 08:01"
"920","en",10988,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","en",11015,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","en",11047,NA,NA,1,2,"Clive de Carle",1440853444,"","Telegram","https://t.me/s/clivedecarlehealth","clivedecarlehealth","","","true","false","","snowball_complete",354001,354041,11047,1440853444,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","clivedecarlehealth","Clive de Carle","Catch all the best memes and latest news from Clown World! All my latest vids, freshest content and interviews are published here first.",NA,NA,7618,-1,"false","30/03/21 13:31","22/05/23 21:49","31/05/23 08:01"
"923","en",11070,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","en",11135,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","en",11182,10,NA,NA,NA,"MrTruthBomb ⭐️ ⭐️ ⭐️",1478528781,"","Telegram","https://t.me/s/mrtruthbombchat","mrtruthbombchat","","","true","false","","snowball_complete",173600,173605,11182,1478528781,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","mrtruthbombchat","MrTruthBomb️️️ ️ ️ ️","Global Patriot",NA,NA,25614,-1,"false","21/06/21 12:15","28/10/22 21:56","29/10/22 08:00"
"926","en",11237,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","en",11266,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","en",11282,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","en",11310,NA,1,NA,NA,"Avi Barak",1202656858,"","Telegram","https://t.me/s/avibarak1","avibarak1","","","true","false","","snowball_complete",289992,290043,11310,1202656858,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","avibarak1","Avi Barak","News & Media 
All my videos: https://linktr.ee/avibaraknews",NA,NA,5840,-1,"false","09/09/21 14:37","31/12/22 21:02","01/01/23 08:00"
"930","en",11323,6,8,4,NA,"Alt Skull's Charnel House",1681539189,"","Telegram","https://t.me/s/AltSkull48","AltSkull48","","","true","false","","snowball_complete",93031,93036,11323,1681539189,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","AltSkull48","Alt Skull's Charnel House","Donations
Monero: 474RFM8sc2SEyNyeEkFbJA6GGDGDuEBgbDZK68Aa8j4Ja4Nxk1kz1j5gfLQ6sfhNBgBeJyAN3TDN4W91pn9WVaXNPH84v35

BTC:
3HxsFsrq3geUJM7P6GoXsdyiQTSArTZWLR",NA,NA,19977,-1,"false","24/11/21 10:51","16/09/22 21:03","17/09/22 08:00"
"931","en",11369,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","en",11370,1,NA,NA,NA,"Lions News",1507167857,"","Telegram","https://t.me/s/LionsNews","LionsNews","","","true","false","","snowball_complete",150790,150795,11370,1507167857,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","LionsNews","De Bataafse Leeuw ❤️ Lions News ❤️ (nieuwskanaal)","Wij delen het nieuws dat msm onderdrukt, strijden voor politieke gevangenen en tegen SRA / SRM. Kritisch op de Covid Hoax. Pas tot inzicht gekomen? Wij helpen je. Sluit je aan bij ons - Nieuwskanaal van De Bataafse Leeuw!",NA,NA,1671,-1,"false","22/11/21 20:10","16/10/22 21:04","17/10/22 08:00"
"933","en",11389,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","en",11648,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","en",11696,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","en",11705,NA,5,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","en",11849,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","en",11927,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","en",11951,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","en",12063,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","en",12117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","en",12176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","en",12180,1,13,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","en",12218,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","en",12257,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","en",12258,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","en",12345,1,2,1,6,"𝗩𝗼𝗶𝗰𝗲𝘀 𝗼𝗳 𝗥𝗲𝘃𝗲𝗹𝗮𝘁𝗶𝗼𝗻​ 🕊",1237230499,"","Telegram","https://t.me/s/VoicesofRevelation","VoicesofRevelation","","","true","false","","snowball_complete",406102,406142,12345,1237230499,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","VoicesofRevelation","𝖁𝖔𝖎𝖈𝖊𝖘 𝖔𝖋 𝕽𝖊𝖛𝖊𝖑𝖆𝖙𝖎𝖔𝖓 🕊","𝐓𝐚𝐤𝐞 𝐡𝐞𝐞𝐝 𝐭𝐡𝐚𝐭 𝐧𝐨 𝐦𝐚𝐧 𝐝𝐞𝐜𝐞𝐢𝐯𝐞 𝐲𝐨𝐮.​",NA,NA,7490,-1,"false","11/11/21 20:29","09/06/23 21:45","10/06/23 08:01"
"948","en",12363,7,23,5,4,"The Vigilant Fox 🦊",1522046510,"","Telegram","https://t.me/s/VigilantFox","VigilantFox","","","true","false","","snowball_complete",356962,357002,12363,1522046510,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","VigilantFox","The Vigilant Fox 🦊","Writer, citizen journalist & video clipper with 12 years of healthcare experience. Freedom isn't free. Tyranny is not possible without compliance.

Support my work: 
🦊 vigilantfox.substack.com
📗 dailyclout.io",NA,NA,119538,-1,"false","23/11/21 02:11","23/05/23 21:51","31/05/23 08:02"
"949","en",12397,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","en",12472,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","en",12514,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","en",12573,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","en",12620,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","en",12634,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","en",12660,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","en",12780,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","en",12810,NA,2,3,NA,"THE NORTH UNITES",1496444312,"","Telegram","https://t.me/s/TheNorthUnites","TheNorthUnites","","","true","false","","snowball_complete",217802,217862,12810,1496444312,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","TheNorthUnites","THE NORTH UNITES","",NA,NA,2106,-1,"false","07/11/21 09:01","22/11/22 21:06","23/11/22 08:00"
"958","en",12861,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","en",12933,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","en",12947,NA,NA,NA,4,"6029679/21",1645108362,"","Telegram","https://t.me/s/publicannouncement602967921","publicannouncement602967921","","","true","false","","snowball_complete",193042,193102,12947,1645108362,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","publicannouncement602967921","6029679/21","Public Announcement Channel for UK Police investigation case number 6029679/21",NA,NA,17008,-1,"false","09/01/22 19:35","09/11/22 21:07","10/11/22 08:00"
"961","en",12977,1,NA,4,1,"JFK Awakening Q17",1673760423,"","Telegram","https://t.me/s/jfkawakening_q_17","jfkawakening_q_17","","","true","false","","snowball_complete",326002,326053,12977,1673760423,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","jfkawakening_q_17","JFK Awakening Q17","It's time for the Public to know my real identity - Q17 the code will be revealed. You will witness it's not fake 

January 17 - Prepare, share my channel with everyone",NA,NA,27943,-1,"false","14/01/22 20:06","21/02/23 21:04","22/02/23 08:00"
"962","en",13040,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","en",13080,4,NA,NA,NA,"ADRENOCHROME ECT RELOADED",1634121869,"","Telegram","https://t.me/s/QQQQQKABA","QQQQQKABA","","","true","false","","snowball_complete",148911,148916,13080,1634121869,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.3","QQQQQKABA","ADRENOCHROME ECT RELOADED","",NA,NA,152,-1,"false","13/01/22 16:59","15/10/22 21:05","16/10/22 08:00"
"964","en",13132,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","en",13160,1,1,1,1,"The Rio Times",1718683233,"","Telegram","https://t.me/s/theriotimes","theriotimes","","","true","false","","snowball_complete",374536,368454,13160,1718683233,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","theriotimes","The Rio Times","Alternative Narratives Aggregator",NA,NA,208668,-1,"false","14/10/21 23:54","27/05/23 21:50","01/06/23 08:03"
"966","en",13206,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","en",13391,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","en",13395,1,NA,NA,NA,"Real Time News",1687072719,"","Telegram","https://t.me/s/dailyrealtimenews","dailyrealtimenews","","","true","false","","snowball_complete",391699,391739,13395,1687072719,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","dailyrealtimenews","RealTimeNews™","Real News And Real Quick.
Discussion: @RealTimeNewsDaily",NA,NA,26302,-1,"false","16/01/22 17:37","04/06/23 21:51","05/06/23 08:01"
"969","en",13524,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","en",13544,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","en",13560,NA,NA,1,NA,"🇧🇪 BELGIUM UNITED",1185132990,"","Telegram","https://t.me/s/BelgiumUnitedChannel","BelgiumUnitedChannel","","","true","false","","snowball_complete",411920,411956,13560,1185132990,"TelegramTelethonScraper 0.0.4","Telegram","TelegramTelethonTransformer 0.0.4","BelgiumUnitedChannel","🇧🇪 BELGIUM UNITED","Official news channel of the people of Belgium. Feel free to invite more people. 
You can comment on posts by clicking directly under the posted article.",NA,NA,254,-1,"false","19/05/21 08:04","11/06/23 21:46","12/06/23 08:01"
