"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"3169","portie","cricket",1,NA,NA,NA,1
"3170","Sh","must",1,NA,NA,NA,1
"3171","open","border",1,NA,NA,NA,1
"3172","taking","control",1,NA,NA,NA,1
"3173","u","eating",1,NA,NA,NA,1
"3174","eating","insects",1,NA,NA,NA,1
"3175","open","grens",1,NA,NA,NA,1
"3176","naar","wereld",1,NA,NA,NA,1
"3177","gedachte.Met","fijn",1,NA,NA,NA,1
"3178","fijn","bezitting",1,NA,NA,NA,1
"3179","Nederlands","jeugd.Die",1,NA,NA,NA,1
"3180","eigen","idee",1,NA,NA,NA,1
"3181","vreten","....foodhub",1,NA,NA,NA,1
"3182","....foodhub",",insecten",1,NA,NA,NA,1
"3183","ander","storen",1,NA,NA,NA,1
"3184","storen","elites",1,NA,NA,NA,1
"3185","kastanjebruin","vermoeden",1,NA,NA,NA,1
"3186","nwo","wormp",1,NA,NA,NA,1
"3187","supertip👍","gewoon",1,NA,NA,NA,1
"3188","plat","land",1,NA,NA,NA,1
"3189","hoog","persoonlijk",1,NA,NA,NA,1
"3190","groot","poppenkast",1,NA,NA,NA,1
"3191","poppenkast","show",1,NA,NA,NA,1
"3192","leeg","stoel",1,NA,NA,NA,1
"3193","huidig","voedsel",1,NA,NA,NA,1
"3194","chemisch","fluoride",1,NA,NA,NA,1
"3195","gas","tekort",1,NA,NA,NA,1
"3196","ander","klimaat",1,NA,NA,NA,1
"3197","klimaat","idioterie",1,NA,NA,NA,1
"3198","massa","nocien",1,NA,NA,NA,1
"3199","ingrediënt","staatsgeheim",1,NA,NA,NA,1
"3200","poppenkast","figuranten",1,NA,NA,NA,1
"3201","buitenlands","invloed",1,NA,NA,NA,1
"3202","kwad","bedoeling",1,NA,NA,NA,1
"3203","lekker","insecten",1,NA,NA,NA,1
"3204","food","tech",1,NA,NA,NA,1
"3205","tech","startup",1,NA,NA,NA,1
"3206","menselijk","ziel",1,NA,NA,NA,1
"3207","natuurlijk","afkeer",1,NA,NA,NA,1
"3208","universeel","eigenschap",1,NA,NA,NA,1
"3209","natuurlijk","neiging",1,NA,NA,NA,1
"3210","mondiaal","elite",1,NA,NA,NA,1
"3211","knapperig","buitenkant",1,NA,NA,NA,1
"3212","kleverig","groen",1,NA,NA,NA,1
"3213","groen","binnenst",1,NA,NA,NA,1
"3214","binnenst","inslikken",1,NA,NA,NA,1
"3215","alleenstaand","moeder",1,NA,NA,NA,1
"3216","insecten","kwekerij",1,NA,NA,NA,1
"3217","miljard","geld",1,NA,NA,NA,1
"3218","soort","praat",1,NA,NA,NA,1
"3219","secretaris","baantje",1,NA,NA,NA,1
"3220","geld","schilderijen",1,NA,NA,NA,1
"3221","auto’","paard",1,NA,NA,NA,1
"3222","mondkap","alcohol",1,NA,NA,NA,1
"3223","kerncentrale","dicht",1,NA,NA,NA,1
"3224","nieuw","open",1,NA,NA,NA,1
"3225","pot","big",1,NA,NA,NA,1
"3226","turbo","kanker",1,NA,NA,NA,1
"3227","hart","probleem",1,NA,NA,NA,1
"3228","probleem","aids",1,NA,NA,NA,1
"3229","nieuw","gelezen🤣",1,NA,NA,NA,1
"3230","handig","tip",1,NA,NA,NA,1
"3231","jaar","zomer",1,NA,NA,NA,1
"3232","koud","voedsel",1,NA,NA,NA,1
"3233","lang","tijd",1,NA,NA,NA,1
"3234","gemakkelijk","oplossing",1,NA,NA,NA,1
"3235","pot","koelkast",1,NA,NA,NA,1
"3236","eenvoudig","potten",1,NA,NA,NA,1
"3237","type","koelkast",1,NA,NA,NA,1
"3238","koelkast","momenteel",1,NA,NA,NA,1
"3239","warm","klimaat",1,NA,NA,NA,1
"3240","voedsel","lang",1,NA,NA,NA,1
"3241","tijden","vochtig",1,NA,NA,NA,1
"3242","product","lang",1,NA,NA,NA,1
"3243","mens","maandenlang",1,NA,NA,NA,1
"3244","fatsoenlijk","voedsel",1,NA,NA,NA,1
"3245","droog","cracker",1,NA,NA,NA,1
"3246","modificeren","zetmeel",1,NA,NA,NA,1
"3247","voorverpakt","dingen",1,NA,NA,NA,1
"3248","n,","zoals[insecte](https://nl.wikipedia.org/wiki/Insecten",1,NA,NA,NA,1
"3249","chitine","kan[chitosa](https://nl.wikipedia.org/wiki/Chitosan",1,NA,NA,NA,1
"3250","antibacterieel","werking",1,NA,NA,NA,1
"3251","e","te[",1,NA,NA,NA,1
"3252","te[","deacetylere](https://nl.wikipedia.org/wiki/Acetylering",1,NA,NA,NA,1
"3253","deacetylatie","sterk",1,NA,NA,NA,1
"3254","voor[","waterzuiverin](https://nl.wikipedia.org/wiki/Waterzuivering",1,NA,NA,NA,1
"3255","cosmetisch","industrie",1,NA,NA,NA,1
"3256","medisch","toepassing",1,NA,NA,NA,1
"3257","voedingsvet","ongebruikt[uitgescheide](https://nl.wikipedia.org/wiki/Defecatie",1,NA,NA,NA,1
"3258","antibacterieel","eigenschappen",1,NA,NA,NA,1
"3259","bacterieel","werking",1,NA,NA,NA,1
"3260","chitosan","sterk",1,NA,NA,NA,1
"3261","krachtig","tegen[",1,NA,NA,NA,1
"3262","tegen[","grampositiev](https://nl.wikipedia.org/wiki/Gramkleuring",1,NA,NA,NA,1
"3263","e","bacterie",1,NA,NA,NA,1
"3264","gemiddeld","molecuulgewicht",1,NA,NA,NA,1
"3265","hoog","affiniteit",1,NA,NA,NA,1
"3266","speciaal","antimicrobieel",1,NA,NA,NA,1
"3267","antimicrobieel","activiteit",1,NA,NA,NA,1
"3268","de[","bacterie",1,NA,NA,NA,1
"3269","urgdorferi","aantrekt.[",1,NA,NA,NA,1
"3270","biologischen","afbreekbaar",1,NA,NA,NA,1
"3271","Wef","kartel",1,NA,NA,NA,1
"3272","bedrijf","hard",1,NA,NA,NA,1
"3273","één","state",1,NA,NA,NA,1
"3274","verder","heel",1,NA,NA,NA,1
"3275","goed","toekomst",1,NA,NA,NA,1
"3276","Belgisch","overheid",1,NA,NA,NA,1
"3277","Nederlands","‘crisis’",1,NA,NA,NA,1
"3278","klassiek","concept",1,NA,NA,NA,1
"3279","vier","industreel",1,NA,NA,NA,1
"3280","industreel","revolutie",1,NA,NA,NA,1
"3281","Nederlands","werkgeversorganisatie",1,NA,NA,NA,1
"3282","ander","mondiaal",1,NA,NA,NA,1
"3283","mondiaal","megasteid",1,NA,NA,NA,1
"3284","onvermijdelijk","Nederlands",1,NA,NA,NA,1
"3285","Nederlands","landbouwgrond",1,NA,NA,NA,1
"3286","landbouwgrond","nodig",1,NA,NA,NA,1
"3287","ander","industrie",1,NA,NA,NA,1
"3288","insecten","maaltijd",1,NA,NA,NA,1
"3289","gas","rekening",1,NA,NA,NA,1
"3290","Wappie=Kritisch","denker",1,NA,NA,NA,1
"3291","telegram","nieuwskanaal",1,NA,NA,NA,1
"3292","nieuw","ontwikkeling",1,NA,NA,NA,1
"3293","plantaardig","vleesvervanger",1,NA,NA,NA,1
"3294","Cekkukair","vkezen",1,NA,NA,NA,1
"3295","massamoord","mbt",1,NA,NA,NA,1
"3296","nieuw","bivalent",1,NA,NA,NA,1
"3297","bivalent","Covid-19-vaccinbooster",1,NA,NA,NA,1
"3298","farmaceutisch","kartel",1,NA,NA,NA,1
"3299","kartel","https://www-naturheilt-com.translate.goog/medikamentenskandale-pharmakartelle/?_x_tr_sl=auto&_x_tr_tl=nl&_x_tr_hl=nl&_x_tr_pto=wapp",1,NA,NA,NA,1
"3300","factcheck","partner",1,NA,NA,NA,1
"3301","Israëlisch","doofpot",1,NA,NA,NA,1
"3302","economisch","Wereldforum",1,NA,NA,NA,1
"3303","langer","bloot",1,NA,NA,NA,1
"3304","onlin","misinformatie",1,NA,NA,NA,1
"3305","globalistisch","orgaan",1,NA,NA,NA,1
"3306","nationaal","debat",1,NA,NA,NA,1
"3307","open","samenleving",1,NA,NA,NA,1
"3308","specifiek","desinformatie",1,NA,NA,NA,1
"3309","zaterdag","interview",1,NA,NA,NA,1
"3310","heleboel","dingen",1,NA,NA,NA,1
"3311","term","eigenlijk",1,NA,NA,NA,1
"3312","onschuldig","praatpunt",1,NA,NA,NA,1
"3313","echt","aandacht",1,NA,NA,NA,1
"3314","soort","lang",1,NA,NA,NA,1
"3315","banen","omscholing",1,NA,NA,NA,1
"3316","soort","groot",1,NA,NA,NA,1
"3317","openbaar","leven",1,NA,NA,NA,1
"3318","gemakkelijk","weg",1,NA,NA,NA,1
"3319","stempel","heel",1,NA,NA,NA,1
"3320","bijzonder","antisemitisme",1,NA,NA,NA,1
"3321","verschillend","regering",1,NA,NA,NA,1
"3322","beleid","mogelijk",1,NA,NA,NA,1
"3323","meervoudig","initiatief",1,NA,NA,NA,1
"3324","wereldwijd","voedselsysteem",1,NA,NA,NA,1
"3325","vlees","geleidelijk",1,NA,NA,NA,1
"3326","Chinees","stijl",1,NA,NA,NA,1
"3327","mens","strak",1,NA,NA,NA,1
"3328","Canadees","premier",1,NA,NA,NA,1
"3329","groot","Reset-agenda",1,NA,NA,NA,1
"3330","massaal","opstand",1,NA,NA,NA,1
"3331","‼️Vervolg","bericht",1,NA,NA,NA,1
"3332","niveaus","relatief",1,NA,NA,NA,1
"3333","relatief","laag",1,NA,NA,NA,1
"3334","grotendeels","ongereguleerd",1,NA,NA,NA,1
"3335","bovenstaand","informatie",1,NA,NA,NA,1
"3336","overig","gevaar",1,NA,NA,NA,1
"3337","volkomen","veilig",1,NA,NA,NA,1
"3338","belanghebbend","partij",1,NA,NA,NA,1
"3339","bijzonder","zaak",1,NA,NA,NA,1
"3340","Pathogeen","micro-organisme",1,NA,NA,NA,1
"3341","insectenvoer","aanwezig",1,NA,NA,NA,1
"3342","insect","aanwezig",1,NA,NA,NA,1
"3343","toxicologisch","onderzoeken",1,NA,NA,NA,1
"3344","heel","insect",1,NA,NA,NA,1
"3345","groot","experiment",1,NA,NA,NA,1
"3346","menselijk","experiment",1,NA,NA,NA,1
"3347","interessant","Primeur",1,NA,NA,NA,1
"3348","krediet","score",1,NA,NA,NA,1
"3349","perfect","alternatief",1,NA,NA,NA,1
"3350","toepasselijk","'Deutschlands",1,NA,NA,NA,1
"3351","'Deutschlands","erster",1,NA,NA,NA,1
"3352","Duits","supermarkt",1,NA,NA,NA,1
"3353","Nederlands","supermarkt",1,NA,NA,NA,1
"3354","supermarkt","breed",1,NA,NA,NA,1
"3355","breed","verkrijgbaar",1,NA,NA,NA,1
"3356","leuk","we",1,NA,NA,NA,1
"3357","degelijk","voordeel",1,NA,NA,NA,1
"3358","goed","opneembaar",1,NA,NA,NA,1
"3359","opneembaar","eiwit",1,NA,NA,NA,1
"3360","stuk","hoog",1,NA,NA,NA,1
"3361","dierlijk","voeding",1,NA,NA,NA,1
"3362","mogelijk","oplossing",1,NA,NA,NA,1
"3363","krokant","insectenburger",1,NA,NA,NA,1
"3364","stuk","biefstuk",1,NA,NA,NA,1
"3365","lux","product",1,NA,NA,NA,1
"3366","ander","discussie",1,NA,NA,NA,1
"3367","menselijk","afval",1,NA,NA,NA,1
"3368","veelvoorkomen","gevaar",1,NA,NA,NA,1
"3369","hoog","hygiënisch",1,NA,NA,NA,1
"3370","hygiënisch","norm",1,NA,NA,NA,1
"3371","Antinutriënten","Antinutriënt",1,NA,NA,NA,1
"3372","divers","voeding",1,NA,NA,NA,1
"3373","meerdere","voedingsstof",1,NA,NA,NA,1
"3374","klein","hoeveelheden",1,NA,NA,NA,1
"3375","mogelijk","punt",1,NA,NA,NA,1
"3376","8g","suiker",1,NA,NA,NA,1
"3377","groot","bank",1,NA,NA,NA,1
"3378","onbevooroordeeld","wetenschapper",1,NA,NA,NA,1
"3379","positief","vibes",1,NA,NA,NA,1
"3380","belangrijk","thema",1,NA,NA,NA,1
"3381","hedendaags","verval",1,NA,NA,NA,1
"3382","één","artikel",1,NA,NA,NA,1
"3383","controle","nachtmerrie",1,NA,NA,NA,1
"3384","economic","forum",1,NA,NA,NA,1
"3385","entrepreneurs","with",1,NA,NA,NA,1
"3386","with","breakthrough",1,NA,NA,NA,1
"3387","breakthrough","innovation",1,NA,NA,NA,1
"3388","huidig","opvolger",1,NA,NA,NA,1
"3389","SHIFT","fonds",1,NA,NA,NA,1
"3390","nieuw","investeringsfonds",1,NA,NA,NA,1
"3391","ambitieus","Nederlands",1,NA,NA,NA,1
"3392","innovatief","technologie",1,NA,NA,NA,1
"3393","bio-based","economie",1,NA,NA,NA,1
"3394","financieel","rendement",1,NA,NA,NA,1
"3395","nieuw","investeerder",1,NA,NA,NA,1
"3396","En👇","https://www.bi-energy.nl/628/opvolger-dutch-greentech-fund.html",1,NA,NA,NA,1
"3397","food","transitie",1,NA,NA,NA,1
"3398","centraal","productie",1,NA,NA,NA,1
"3399","Europees","hoofdkantoor",1,NA,NA,NA,1
"3400","globalistisch","oorlog",1,NA,NA,NA,1
"3401","ander","Europees",1,NA,NA,NA,1
"3402","Europees","land",1,NA,NA,NA,1
"3403","dierlijk","urine",1,NA,NA,NA,1
"3404","wereldwijde","voedselvoorzienaan",1,NA,NA,NA,1
"3405","anti-wetenschappelijk","EPA",1,NA,NA,NA,1
"3406","krachtig","diep",1,NA,NA,NA,1
"3407","diep","duiken",1,NA,NA,NA,1
"3408","anti-menselijk","agenda",1,NA,NA,NA,1
"3409","bekend","universum",1,NA,NA,NA,1
"3410","primair","aanjager",1,NA,NA,NA,1
"3411","belangrijk","voedselbron",1,NA,NA,NA,1
"3412","aquatisch","ecosysteem",1,NA,NA,NA,1
"3413","zonlicht","nodig",1,NA,NA,NA,1
"3414","volledig","minidocumentaire",1,NA,NA,NA,1
"3415","globalists","aar",1,NA,NA,NA,1
"3416","aar","trying",1,NA,NA,NA,1
"3417","vegetarisch","restaurant",1,NA,NA,NA,1
"3418","energie","goed",1,NA,NA,NA,1
"3419","eetbaar","insecten",1,NA,NA,NA,1
"3420","uiterst","rigoureus",1,NA,NA,NA,1
"3421","rigoureus","studie",1,NA,NA,NA,1
"3422","onderzocht","bedrijf",1,NA,NA,NA,1
"3423","systematisch","engineering",1,NA,NA,NA,1
"3424","engineering","aanpak",1,NA,NA,NA,1
"3425","gemakkelijk","creatie",1,NA,NA,NA,1
"3426","nutritioneel","adequate",1,NA,NA,NA,1
"3427","adequate","voeding",1,NA,NA,NA,1
"3428","eiwit","mogelijk",1,NA,NA,NA,1
"3429","werk","consument",1,NA,NA,NA,1
"3430","duurzaam","voedingsmiddel",1,NA,NA,NA,1
"3431","Elektronisch","wetenschap",1,NA,NA,NA,1
"3432","🐜🦂🦟🪰🕷🦗🪳","🤮🤢",1,NA,NA,NA,1
"3433","🤮🤢","artikel",1,NA,NA,NA,1
"3434","triljoen","insecten",1,NA,NA,NA,1
"3435","mogelijk","slecht",1,NA,NA,NA,1
"3436","lekker","🦗",1,NA,NA,NA,1
"3437","Canadees","regering",1,NA,NA,NA,1
"3438","duurzaam","voedselproductie",1,NA,NA,NA,1
"3439","waarschuwing","betreffende",1,NA,NA,NA,1
"3440","betreffende","voeding",1,NA,NA,NA,1
"3441","Bataafse","Leeuw",1,NA,NA,NA,1
"3442","groot","krekel",1,NA,NA,NA,1
"3443","lol","natuurlijk",1,NA,NA,NA,1
"3444","goed","indicatie",1,NA,NA,NA,1
"3445","schaaldier","allergie’",1,NA,NA,NA,1
"3446","Hug","cricket",1,NA,NA,NA,1
"3447","alarm","bell",1,NA,NA,NA,1
"3448","go","off",1,NA,NA,NA,1
"3449","our","face",1,NA,NA,NA,1
"3450","juist","informatie",1,NA,NA,NA,1
"3451","Bataafs","Leeuw",1,NA,NA,NA,1
"3452","Leeuw","Chatkanaal",1,NA,NA,NA,1
"3453","ander","plannen.Boer",1,NA,NA,NA,1
"3454","ejgen","land",1,NA,NA,NA,1
"3455","bevolking","gewoon",1,NA,NA,NA,1
"3456","vrij","land",1,NA,NA,NA,1
"3457","x","bevolking",1,NA,NA,NA,1
"3458","your","guns",1,NA,NA,NA,1
"3459","plan","goy",1,NA,NA,NA,1
"3460","alternatief","bron",1,NA,NA,NA,1
"3461","traditioneel","landbouw",1,NA,NA,NA,1
"3462","dierlijk","eiwitbron",1,NA,NA,NA,1
"3463","alternatief","eiwitbron",1,NA,NA,NA,1
"3464","conventioneel","veredelaan",1,NA,NA,NA,1
"3465","ander","bron",1,NA,NA,NA,1
"3466","dierlijk","eiwit",1,NA,NA,NA,1
"3467","t.me/hetkantelpunen","voedsel",1,NA,NA,NA,1
"3468","onderzoeker","vollop",1,NA,NA,NA,1
"3469","vollop","bezig",1,NA,NA,NA,1
"3470","bepalen","plekje",1,NA,NA,NA,1
"3471","bovenstaande","redenen",1,NA,NA,NA,1
"3472","redenen","natuurlijk",1,NA,NA,NA,1
"3473","hulp","nodig",1,NA,NA,NA,1
"3474","heel","eind",1,NA,NA,NA,1
"3475","één","bloeier",1,NA,NA,NA,1
"3476","bloem","open",1,NA,NA,NA,1
"3477","één","voedsel",1,NA,NA,NA,1
"3478","vorig","oorlog",1,NA,NA,NA,1
"3479","Chinees","Nieuwjaar",1,NA,NA,NA,1
"3480","Satanisch","cult",1,NA,NA,NA,1
"3481","extreem","kou",1,NA,NA,NA,1
"3482","kou","nieuw",1,NA,NA,NA,1
"3483","extreem","weerbeïnvloeding",1,NA,NA,NA,1
"3484","chem","trail",1,NA,NA,NA,1
"3485","black","goo",1,NA,NA,NA,1
"3486","voedsel","☀️Zomers",1,NA,NA,NA,1
"3487","☀️Zomers","zonnewenen",1,NA,NA,NA,1
"3488","wens","wending",1,NA,NA,NA,1
"3489","eindig","eeuwig",1,NA,NA,NA,1
"3490","eeuwig","leven",1,NA,NA,NA,1
"3491","symbol","mystic",1,NA,NA,NA,1
"3492","digitaal","blauw",1,NA,NA,NA,1
"3493","blauw","vloer",1,NA,NA,NA,1
"3494","blaast","zaad",1,NA,NA,NA,1
"3495","lead","oorlog",1,NA,NA,NA,1
"3496","communistisch","fascisme",1,NA,NA,NA,1
"3497","totaal","terreur",1,NA,NA,NA,1
"3498","communistisch","bewinen",1,NA,NA,NA,1
"3499","Olympisch","schermer",1,NA,NA,NA,1
"3500","subliem","symbool",1,NA,NA,NA,1
"3501","oud","generatie",1,NA,NA,NA,1
"3502","louter","Nephilim-bloed",1,NA,NA,NA,1
"3503","fascisme","middels",1,NA,NA,NA,1
"3504","middels","satanisch",1,NA,NA,NA,1
"3505","satanisch","kerkgenootschap",1,NA,NA,NA,1
"3506","vlag","communistisch",1,NA,NA,NA,1
"3507","communistisch","revolutie",1,NA,NA,NA,1
"3508","groot","ster",1,NA,NA,NA,1
"3509","ster","communistisch",1,NA,NA,NA,1
"3510","communistisch","partij",1,NA,NA,NA,1
"3511","klein","ster",1,NA,NA,NA,1
"3512","klein","burgerij",1,NA,NA,NA,1
"3513","vrijmetselend","tempelier",1,NA,NA,NA,1
"3514","communistisch","regime-",1,NA,NA,NA,1
"3515","militair","gezgen",1,NA,NA,NA,1
"3516","huurling","Chinees",1,NA,NA,NA,1
"3517","Chinees","Tempelier",1,NA,NA,NA,1
"3518","laat","foto",1,NA,NA,NA,1
"3519","foto","vorig",1,NA,NA,NA,1
"3520","achterlijk","order",1,NA,NA,NA,1
"3521","www.trudiverstegen.nl","https://t.me/gweverstegen",1,NA,NA,NA,1
"3522","groot","globalistisch",1,NA,NA,NA,1
"3523","wereldwijd","systeem",1,NA,NA,NA,1
"3524","technisch","richtlijn",1,NA,NA,NA,1
"3525","wereldwijde","digitaal",1,NA,NA,NA,1
"3526","ondertekenen","digitaal",1,NA,NA,NA,1
"3527","digitaal","versie",1,NA,NA,NA,1
"3528","belangrijk","informatie",1,NA,NA,NA,1
"3529","digitaal","handtekening",1,NA,NA,NA,1
"3530","open","standaard",1,NA,NA,NA,1
"3531","ues","case",1,NA,NA,NA,1
"3532","nationaal","gebruik",1,NA,NA,NA,1
"3533","papieren","kaart",1,NA,NA,NA,1
"3534","primair","doelpubliek",1,NA,NA,NA,1
"3535","nationaal","autoriteit",1,NA,NA,NA,1
"3536","digitaal","vaccinatiecertificaat",1,NA,NA,NA,1
"3537","lokaal","bedrijf",1,NA,NA,NA,1
"3538","niet-gouvernementeel","organisatie",1,NA,NA,NA,1
"3539","Ddcc:","VS-oplossing",1,NA,NA,NA,1
"3540","internationaal","reis",1,NA,NA,NA,1
"3541","app","persoonlijk",1,NA,NA,NA,1
"3542","persoonlijk","informatie",1,NA,NA,NA,1
"3543","soortgelijk","project",1,NA,NA,NA,1
"3544","wereldwijde","vaccinpaspoorten",1,NA,NA,NA,1
"3545","belangrijk","voorstander",1,NA,NA,NA,1
"3546","zogenaamd","groot",1,NA,NA,NA,1
"3547","groot","Reset",1,NA,NA,NA,1
"3548","postmenselijk","plan",1,NA,NA,NA,1
"3549","biometrisch","bewaking",1,NA,NA,NA,1
"3550","één","rechtszaak",1,NA,NA,NA,1
"3551","één","zaak",1,NA,NA,NA,1
"3552","duits","viroloog",1,NA,NA,NA,1
"3553","heel","vol",1,NA,NA,NA,1
"3554","uiterlijk","eind",1,NA,NA,NA,1
"3555","absurd","wijze",1,NA,NA,NA,1
"3556","ons","pensioenpot",1,NA,NA,NA,1
"3557","écht","OP",1,NA,NA,NA,1
"3558","enorm","leegstand",1,NA,NA,NA,1
"3559","heel","dichtbij",1,NA,NA,NA,1
"3560","aardig","vermog",1,NA,NA,NA,1
"3561","zó","groot",1,NA,NA,NA,1
"3562","huis","kwijt",1,NA,NA,NA,1
"3563","griezelig","dicht",1,NA,NA,NA,1
"3564","Prionisch","ziekte",1,NA,NA,NA,1
"3565","Nederlands","arts",1,NA,NA,NA,1
"3566","insect","ecdysoon",1,NA,NA,NA,1
"3567","ecdysoon","receptor",1,NA,NA,NA,1
"3568","menselijk","expressie",1,NA,NA,NA,1
"3569","hTDP-43","codering",1,NA,NA,NA,1
"3570","neurologisch","klinisch",1,NA,NA,NA,1
"3571","klinisch","verschijning",1,NA,NA,NA,1
"3572","menseelijk","TDP43",1,NA,NA,NA,1
"3573","TDP43","proteine",1,NA,NA,NA,1
"3574","klein","toevoeging",1,NA,NA,NA,1
"3575","toevoeging","voldoende",1,NA,NA,NA,1
"3576","seksespecifiek","neuraal",1,NA,NA,NA,1
"3577","neuraal","ontwikkeling",1,NA,NA,NA,1
"3578","epigenetisch","mechanisme",1,NA,NA,NA,1
"3579","neuraal","geslachtslot",1,NA,NA,NA,1
"3580","menstrueel","onregelmatigheid",1,NA,NA,NA,1
"3581","reproductief","disfunctie",1,NA,NA,NA,1
"3582","ander","fenomeen",1,NA,NA,NA,1
"3583","abnormaal","baarmoederbloeding",1,NA,NA,NA,1
"3584","ongewoon","pijn",1,NA,NA,NA,1
"3585","hevig","menstruatiebloeding",1,NA,NA,NA,1
"3586","vaginaal","bloeding",1,NA,NA,NA,1
"3587","genitaal","zwelling",1,NA,NA,NA,1
"3588","postmenopauzaal","bloeding",1,NA,NA,NA,1
"3589","“kunstmatige”","menopauze",1,NA,NA,NA,1
"3590","genetisch","transformatie",1,NA,NA,NA,1
"3591","strikt","strak",1,NA,NA,NA,1
"3592","strak","controle",1,NA,NA,NA,1
"3593","induceerbaar","expressiesysteem",1,NA,NA,NA,1
"3594","Binaire","Biologië",1,NA,NA,NA,1
"3595","ecdysoon","schakelaar",1,NA,NA,NA,1
"3596","biologisch","wapen",1,NA,NA,NA,1
"3597","termijn","ziek",1,NA,NA,NA,1
"3598","genetisch","pathologen",1,NA,NA,NA,1
"3599","hels","plan",1,NA,NA,NA,1
"3600","plan","https://www.scribd.com/document/169649402/Nasa-2025-The-Future-of-War",1,NA,NA,NA,1
"3601","ander","ongedierte",1,NA,NA,NA,1
"3602","lang","voeding",1,NA,NA,NA,1
"3603","voeding","advies",1,NA,NA,NA,1
"3604","advies","hartstichting",1,NA,NA,NA,1
"3605","koolhydraat","arm",1,NA,NA,NA,1
"3606","arm","voeding",1,NA,NA,NA,1
"3607","vers","groen",1,NA,NA,NA,1
"3608","vet","vlees",1,NA,NA,NA,1
"3609","laat","controle",1,NA,NA,NA,1
"3610","stevig","ontbijt",1,NA,NA,NA,1
"3611","big","farma",1,NA,NA,NA,1
"3612","farma","landbouw",1,NA,NA,NA,1
"3613","biologische","oorlogvoering",1,NA,NA,NA,1
"3614","eiwit","combinatie",1,NA,NA,NA,1
"3615","biologisch","oorlogvoering",1,NA,NA,NA,1
"3616","hoog","energieprijs",1,NA,NA,NA,1
"3617","al","tijd",1,NA,NA,NA,1
"3618","schoon","gezond",1,NA,NA,NA,1
"3619","gezond","water",1,NA,NA,NA,1
"3620","schoon","lucht",1,NA,NA,NA,1
"3621","mens","dier",1,NA,NA,NA,1
"3622","eigen","kind",1,NA,NA,NA,1
"3623","gedrag","regel",1,NA,NA,NA,1
"3624","schepper","onvoorwaardelijk",1,NA,NA,NA,1
"3625","eigen","ziel",1,NA,NA,NA,1
"3626","les","spiritueel",1,NA,NA,NA,1
"3627","commerceel","claim",1,NA,NA,NA,1
"3628","vals","overheid",1,NA,NA,NA,1
"3629","voortplanting","product",1,NA,NA,NA,1
"3630","dood","entiteit",1,NA,NA,NA,1
"3631","huidig","corrupt",1,NA,NA,NA,1
"3632","corrupt","onmenselijk",1,NA,NA,NA,1
"3633","onmenselijk","systeem",1,NA,NA,NA,1
"3634","eigen","belang",1,NA,NA,NA,1
"3635","commercieel","belang",1,NA,NA,NA,1
"3636","juridisch","constructie",1,NA,NA,NA,1
"3637","fictief","persoon",1,NA,NA,NA,1
"3638","orgaan","handelaar",1,NA,NA,NA,1
"3639","opzettelijk","ziek",1,NA,NA,NA,1
"3640","vals","leider",1,NA,NA,NA,1
"3641","nieuw","rechtspraak",1,NA,NA,NA,1
"3642","ideologisch","grondslag",1,NA,NA,NA,1
"3643","...","ideologie",1,NA,NA,NA,1
"3644","heel","bijzonder",1,NA,NA,NA,1
"3645","nieuw","gebied",1,NA,NA,NA,1
"3646","insecten","bv",1,NA,NA,NA,1
"3647","grijs","garnaal",1,NA,NA,NA,1
"3648","ander","insecten",1,NA,NA,NA,1
"3649","nieuw","product",1,NA,NA,NA,1
"3650","stil","speciaal",1,NA,NA,NA,1
"3651","speciaal","insectenmelange",1,NA,NA,NA,1
"3652","klein","letters",1,NA,NA,NA,1
"3653","‘Cast","System’",1,NA,NA,NA,1
"3654","ganger","insecten",1,NA,NA,NA,1
"3655","toxic","protein",1,NA,NA,NA,1
"3656","protein","aar",1,NA,NA,NA,1
"3657","aar","infinitely",1,NA,NA,NA,1
"3658","infinitely","wors",1,NA,NA,NA,1
"3659","wors","than",1,NA,NA,NA,1
"3660","goed","gezondheid",1,NA,NA,NA,1
"3661","giftig","eiwit",1,NA,NA,NA,1
"3662","eiwit","oneindig",1,NA,NA,NA,1
"3663","ziek","truc.",1,NA,NA,NA,1
"3664","druk","bezig",1,NA,NA,NA,1
"3665","ander","collega",1,NA,NA,NA,1
"3666","nep","virus",1,NA,NA,NA,1
"3667","ongezond","dingen",1,NA,NA,NA,1
"3668","Qr","geneuzel",1,NA,NA,NA,1
"3669","Insect","gewoon",1,NA,NA,NA,1
"3670","bepaald","stof",1,NA,NA,NA,1
"3671","gor","troep",1,NA,NA,NA,1
"3672","🤢🤢","https://interestingengineering.com/science/3d-printing-insects-mixed-with-vegetables-could-help-us-to-prevent-food-crisis",1,NA,NA,NA,1
"3673","uitwendig","skelet",1,NA,NA,NA,1
"3674","ziekmaker","1",1,NA,NA,NA,1
"3675","1","klassen",1,NA,NA,NA,1
"3676","heel","laag",1,NA,NA,NA,1
"3677","laag","IQ",1,NA,NA,NA,1
"3678","rest","gewoon",1,NA,NA,NA,1
"3679","gewoon","zetmelen",1,NA,NA,NA,1
"3680","fakking","geweldig",1,NA,NA,NA,1
"3681","geweldig","kut",1,NA,NA,NA,1
"3682","kut","idee",1,NA,NA,NA,1
"3683","voeding","slang",1,NA,NA,NA,1
