"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"8104","efficient","rout",1,NA,NA,1,NA
"8105","the","mosen",1,NA,NA,1,NA
"8106","efficient","form",1,NA,NA,1,NA
"8107","we’ll","giv",1,NA,NA,1,NA
"8108","giv","th",1,NA,NA,1,NA
"8109","ar","incentivised",1,NA,NA,1,NA
"8110","sogenannt","Ap",1,NA,NA,1,NA
"8111","individuell","Reiserou",1,NA,NA,1,NA
"8112","korrekt","Wahl",1,NA,NA,1,NA
"8113","groß","Stück",1,NA,NA,1,NA
"8114","toll","Versprechung",1,NA,NA,1,NA
"8115","lustig","Sache",1,NA,NA,1,NA
"8116","gnadenlos","Erfahrung",1,NA,NA,1,NA
"8117","Schwab","recht",1,NA,NA,1,NA
"8118","recht","Hand",1,NA,NA,1,NA
"8119","gut","Krise",1,NA,NA,1,NA
"8120","normal","Zeit",1,NA,NA,1,NA
"8121","bedenklich","Problem",1,NA,NA,1,NA
"8122","nämlich","wirklich",1,NA,NA,1,NA
"8123","wirklich","S.M.A.R.T..",1,NA,NA,1,NA
"8124","häuslich","Technologie",1,NA,NA,1,NA
"8125","S.M.A.R.T.telefon","Abhörwanze",1,NA,NA,1,NA
"8126","️❌⛔️📛☝️👉🏽","plant",1,NA,NA,1,NA
"8127","erst","autark",1,NA,NA,1,NA
"8128","Hauptquartier","vorgestellt",1,NA,NA,1,NA
"8129","vorgestellt","Designkonzept",1,NA,NA,1,NA
"8130","architektonisch","Renderings",1,NA,NA,1,NA
"8131","groß","Gebiet",1,NA,NA,1,NA
"8132","schwimmend","Plattform",1,NA,NA,1,NA
"8133","gesamt","Bandbreite",1,NA,NA,1,NA
"8134","grün","Energienetzen",1,NA,NA,1,NA
"8135","wichtig","Meilenstein",1,NA,NA,1,NA
"8136","groß","Vision",1,NA,NA,1,NA
"8137","schwimmend","Oase",1,NA,NA,1,NA
"8138","nachhaltig","Leben",1,NA,NA,1,NA
"8139","global","Überwachungs",1,NA,NA,1,NA
"8140","umfassend","Digitalisierung",1,NA,NA,1,NA
"8141","explosiv","Zeit",1,NA,NA,1,NA
"8142","unspektakulär","anmutend",1,NA,NA,1,NA
"8143","anmutend","Tagesgeschäft",1,NA,NA,1,NA
"8144","hochrangige","Treffen",1,NA,NA,1,NA
"8145","Umsetzung","europäisch",1,NA,NA,1,NA
"8146","europäisch","Regelwerk",1,NA,NA,1,NA
"8147","Entwicklung","europäisch",1,NA,NA,1,NA
"8148","europäisch","Kommune",1,NA,NA,1,NA
"8149","europäisch","Austausch",1,NA,NA,1,NA
"8150","gemeinwohlorientiert","Stadtentwicklung",1,NA,NA,1,NA
"8151","national","Ebene",1,NA,NA,1,NA
"8152","https://www.achgut.com/artikel/der_smarte_weg_in_den_globalen_ueberwachungsstaat","Bitte",1,NA,NA,1,NA
"8153","verbessert","Form",1,NA,NA,1,NA
"8154","erweitert","Internet",1,NA,NA,1,NA
"8155","weit","Nutzung",1,NA,NA,1,NA
"8156","intelligent","Gesellschaftsplattform",1,NA,NA,1,NA
"8157","rasant","Entwicklung",1,NA,NA,1,NA
"8158","hoch","Verbreitung",1,NA,NA,1,NA
"8159","ander","mobil",1,NA,NA,1,NA
"8160","mobil","Gerät",1,NA,NA,1,NA
"8161","Ausarbeitung","früh",1,NA,NA,1,NA
"8162","früh","Forschung",1,NA,NA,1,NA
"8163","persönlich","Informationsdienst",1,NA,NA,1,NA
"8164","gemeinsam","Raum",1,NA,NA,1,NA
"8165","neuartig","räumlich",1,NA,NA,1,NA
"8166","räumlich","Ansatz",1,NA,NA,1,NA
"8167","sozial","Ereignis",1,NA,NA,1,NA
"8168","digital","Mitgliedschaft",1,NA,NA,1,NA
"8169","notwendig","#Informationskommunikation",1,NA,NA,1,NA
"8170","intelligent","Gesellschaft",1,NA,NA,1,NA
"8171","Konzept","autonom",1,NA,NA,1,NA
"8172","adaptiv","Management",1,NA,NA,1,NA
"8173","mehrstufig","Modell",1,NA,NA,1,NA
"8174","virtuell","Markt",1,NA,NA,1,NA
"8175","konsensbasiert","Management",1,NA,NA,1,NA
"8176","transformativ","potential",1,NA,NA,1,NA
"8177","digital","technologies",1,NA,NA,1,NA
"8178","digital","transformation",1,NA,NA,1,NA
"8179","weit","Tor",1,NA,NA,1,NA
"8180","totalitär","Kontrollstaat",1,NA,NA,1,NA
"8181","Sozialkreditsystem","besorgniserregend",1,NA,NA,1,NA
"8182","besorgniserregend","weit",1,NA,NA,1,NA
"8183","weit","offen",1,NA,NA,1,NA
"8184","⭐️","🧿",1,NA,NA,1,NA
"8185","🧿","⭐️",1,NA,NA,1,NA
"8186","folgend","Frage",1,NA,NA,1,NA
"8187","⭐️","wissen",1,NA,NA,1,NA
"8188","Zwangsinjektion","#USRedaktion",1,NA,NA,1,NA
"8189","sicher","global",1,NA,NA,1,NA
"8190","dampfend","Kacke",1,NA,NA,1,NA
"8191","Massenmorde","2️⃣",1,NA,NA,1,NA
"8192","professionell","Hilfe",1,NA,NA,1,NA
"8193","freiwillig","Helfer",1,NA,NA,1,NA
"8194","Straßenbeleuchtung","neu",1,NA,NA,1,NA
"8195","Bedarf","sinnvoll",1,NA,NA,1,NA
"8196","ander","System",1,NA,NA,1,NA
"8197","wesentlich","umfangreich",1,NA,NA,1,NA
"8198","schnell","nix",1,NA,NA,1,NA
"8199","nix","Gescheites",1,NA,NA,1,NA
"8200","digital","Jagdgründe",1,NA,NA,1,NA
"8201","urban","Überwachungsstaat",1,NA,NA,1,NA
"8202","eur","neu",1,NA,NA,1,NA
"8203","neu","Laterne",1,NA,NA,1,NA
"8204","ober","Foto",1,NA,NA,1,NA
"8205","der[","nau",1,NA,NA,1,NA
"8206","nah","Post",1,NA,NA,1,NA
"8207","erweitert","Modellprojekt",1,NA,NA,1,NA
"8208","fachlicher","Beratung",1,NA,NA,1,NA
"8209","regieren","einfach",1,NA,NA,1,NA
"8210","groß","Bankraub",1,NA,NA,1,NA
"8211","Sozialcredit","System",1,NA,NA,1,NA
"8212","entgültig","Beweis",1,NA,NA,1,NA
"8213","System","ähnlich",1,NA,NA,1,NA
"8214","ähnlich","System",1,NA,NA,1,NA
"8215","europäisch","Sozialkreditsystem",1,NA,NA,1,NA
"8216","berüchtigt","chinesisch",1,NA,NA,1,NA
"8217","chinesisch","Sozialkreditsystem",1,NA,NA,1,NA
"8218","Sozialkreditsystem","umstritten",1,NA,NA,1,NA
"8219","vergiben","Belohnungspunkt",1,NA,NA,1,NA
"8220","gut","verhalten",1,NA,NA,1,NA
"8221","System","belohnen",1,NA,NA,1,NA
"8222","belohnen","Mensch",1,NA,NA,1,NA
"8223","Nutzung","öffentlich",1,NA,NA,1,NA
"8224","kostenlos","kulturell",1,NA,NA,1,NA
"8225","kulturell","Aktivität",1,NA,NA,1,NA
"8226","erhalten","Punkt",1,NA,NA,1,NA
"8227","Anwendung","freiwillig",1,NA,NA,1,NA
"8228","norditalienisch","Stadt",1,NA,NA,1,NA
"8229","Stadt","zunehmend",1,NA,NA,1,NA
"8230","schleichend","Prozeß",1,NA,NA,1,NA
"8231","Smart","Anwendung",1,NA,NA,1,NA
"8232","Tag","Teil",1,NA,NA,1,NA
"8233","kommunal","Daseinsvorsorge",1,NA,NA,1,NA
"8234","Kompetenzzentrum","öffentlich",1,NA,NA,1,NA
"8235","öffentlich","Wirtschaft",1,NA,NA,1,NA
"8236","gut","Breitband",1,NA,NA,1,NA
"8237","ausgebaut","IT",1,NA,NA,1,NA
"8238","etabliert","System",1,NA,NA,1,NA
"8239","Lorawan","zukunftsfähig",1,NA,NA,1,NA
"8240","zukünftig","Welt",1,NA,NA,1,NA
"8241","richtig","Agent",1,NA,NA,1,NA
"8242","Aufgabe","erledig",1,NA,NA,1,NA
"8243","möglich","Hinweis",1,NA,NA,1,NA
"8244","menschlich","Roboter",1,NA,NA,1,NA
"8245","dramatisch","Veränderung",1,NA,NA,1,NA
"8246","•Eingeschränkt","Realität",1,NA,NA,1,NA
"8247","unerwünscht","Bild",1,NA,NA,1,NA
"8248","️Umfassende","digital",1,NA,NA,1,NA
"8249","Bitte","genau",1,NA,NA,1,NA
"8250","integrierter","Stadtentwicklung",1,NA,NA,1,NA
"8251","bedarfsgerecht","Lösung",1,NA,NA,1,NA
"8252","zentral","Herausforderung",1,NA,NA,1,NA
"8253","groß","Lob",1,NA,NA,1,NA
"8254","unermüdlich","Aufklärungsarbeit",1,NA,NA,1,NA
"8255","groß","Zuwachs",1,NA,NA,1,NA
"8256","unzählig","Stadt",1,NA,NA,1,NA
"8257","toll","bunt",1,NA,NA,1,NA
"8258","bunt","Werbebildchen",1,NA,NA,1,NA
"8259","natürlich","nix",1,NA,NA,1,NA
"8260","klein","Chance",1,NA,NA,1,NA
"8261","böse","Absichten",1,NA,NA,1,NA
"8262","original","Bundesregierung",1,NA,NA,1,NA
"8263","bissch","Hab",1,NA,NA,1,NA
"8264","erst","vollkommen",1,NA,NA,1,NA
"8265","vollkommen","ökonomisch",1,NA,NA,1,NA
"8266","Welt","neu",1,NA,NA,1,NA
"8267","global","Bemühung",1,NA,NA,1,NA
"8268","wichtig","Ergänzung",1,NA,NA,1,NA
"8269","einzigartig","Beispiel",1,NA,NA,1,NA
"8270","ökologisch","Vielfalt",1,NA,NA,1,NA
"8271","weit","Einnahmequelle",1,NA,NA,1,NA
"8272","wirtschaftlich","Diversifizierung",1,NA,NA,1,NA
"8273","zukünftig","Generation",1,NA,NA,1,NA
"8274","sogenannt","Verschwörungstheorie",1,NA,NA,1,NA
"8275","supergut","Zusammenfassung",1,NA,NA,1,NA
"8276","neu","Bahn",1,NA,NA,1,NA
"8277","Markt","hinweg",1,NA,NA,1,NA
"8278","SDGs","voranzubring",1,NA,NA,1,NA
"8279","kostenlos","Version",1,NA,NA,1,NA
"8280","Herd","einfach",1,NA,NA,1,NA
"8281","wissenschaftsbasiert","Konzept",1,NA,NA,1,NA
"8282","eigen","Produktion",1,NA,NA,1,NA
"8283","täglich","Weg",1,NA,NA,1,NA
"8284","sozial","steuern",1,NA,NA,1,NA
"8285","glücklich","sein",1,NA,NA,1,NA
"8286","datengesteuert","Entscheidungsfindung",1,NA,NA,1,NA
"8287","weit","wichtig",1,NA,NA,1,NA
"8288","wichtig","muß",1,NA,NA,1,NA
"8289","digital","klimaneutral",1,NA,NA,1,NA
"8290","klimaneutral","Welt",1,NA,NA,1,NA
"8291","notwendig","Bedürfnis",1,NA,NA,1,NA
"8292","wichtig","Getreideproduzent",1,NA,NA,1,NA
"8293","wichtig","Weizen",1,NA,NA,1,NA
"8294","westlich","Machtblock",1,NA,NA,1,NA
"8295","Machtblock","empfindlich",1,NA,NA,1,NA
"8296","Bürger","unbequem",1,NA,NA,1,NA
"8297","💚🤍❤️","🟥",1,NA,NA,1,NA
"8298","🟥","Überwachungskapitalismus",1,NA,NA,1,NA
"8299","❣️","➡️",1,NA,NA,1,NA
"8300","zukünftig","Basis",1,NA,NA,1,NA
"8301","Finanzdienstleistung","👉Nahrung",1,NA,NA,1,NA
"8302","Nachhaltigkeit","👉Reisen",1,NA,NA,1,NA
"8303","Arzneimittelrecht","Autorin",1,NA,NA,1,NA
"8304","zahlreich","Veröffentlichung",1,NA,NA,1,NA
"8305","englisch","spra[",1,NA,NA,1,NA
"8306","spra[","che",1,NA,NA,1,NA
"8307","che","Kanal",1,NA,NA,1,NA
"8308","Kanal","Rechtsanwältin",1,NA,NA,1,NA
"8309","gram","Rechtsanwältin",1,NA,NA,1,NA
"8310","interessant","Aspekt",1,NA,NA,1,NA
"8311","europäisch","Gesundheit",1,NA,NA,1,NA
"8312","ander","Bereich",1,NA,NA,1,NA
"8313","power","grids",1,NA,NA,1,NA
"8314","motorisiert","Freizügigkeit",1,NA,NA,1,NA
"8315","Wahrheit","gründlich",1,NA,NA,1,NA
"8316","smarte","Straße",1,NA,NA,1,NA
"8317","gleichnamig","Quartier",1,NA,NA,1,NA
"8318","erst","Einführung",1,NA,NA,1,NA
"8319","Land","genau",1,NA,NA,1,NA
"8320","massiv","Infrastruktur",1,NA,NA,1,NA
"8321","benötigt","Stand",1,NA,NA,1,NA
"8322","Vergangenheit","divers",1,NA,NA,1,NA
"8323","groß","Umstrukturierung",1,NA,NA,1,NA
"8324","hoch","Stand",1,NA,NA,1,NA
"8325","Industrialisierung","weltweit",1,NA,NA,1,NA
"8326","finanziell","Mittel|Mitteln",1,NA,NA,1,NA
"8327","golden","regel",1,NA,NA,1,NA
"8328","neu","Geld",1,NA,NA,1,NA
"8329","💚🤍❤️","🧐",1,NA,NA,1,NA
"8330","Endzeit","https://t.me/nichtmehrall",1,NA,NA,1,NA
"8331","ursprünglich","Papier",1,NA,NA,1,NA
"8332","unsachgemäß","Umgang",1,NA,NA,1,NA
"8333","drahtlos","Breitbandkommunikation",1,NA,NA,1,NA
"8334","ander","Ort",1,NA,NA,1,NA
"8335","perfekt","Welle",1,NA,NA,1,NA
"8336","unsichtbar","elektromagnetisch",1,NA,NA,1,NA
"8337","elektromagnetisch","Welle",1,NA,NA,1,NA
"8338","medizinisch","Problem",1,NA,NA,1,NA
"8339","hoffnungsvoll","Motto",1,NA,NA,1,NA
"8340","Persönlichere/Spezifischer","Ansprache",1,NA,NA,1,NA
"8341","neu","unsichtbar",1,NA,NA,1,NA
"8342","unsichtbar","Hörgerät",1,NA,NA,1,NA
"8343","Gehirnbetreuten....oder","frei",1,NA,NA,1,NA
"8344","gut","gelaunt",1,NA,NA,1,NA
"8345","gemischt","Gefühl",1,NA,NA,1,NA
"8346","satanistisch","Veranstaltung",1,NA,NA,1,NA
"8347","schlimm","Pandemie",1,NA,NA,1,NA
"8348","Flutwelle","zerstört",1,NA,NA,1,NA
"8349","zerstört","Existenzen",1,NA,NA,1,NA
"8350","alt","Form",1,NA,NA,1,NA
"8351","brauchen","Zeit",1,NA,NA,1,NA
"8352","neu","Möbelwage",1,NA,NA,1,NA
"8353","https://t.me/bewusstseinm","Quelle",1,NA,NA,1,NA
"8354","spontan","Entvölkerung",1,NA,NA,1,NA
"8355","anschließend","Aufbau",1,NA,NA,1,NA
"8356","Kontrolle","gebracht",1,NA,NA,1,NA
"8357","spät","sicher",1,NA,NA,1,NA
"8358","schmackhaft","gemacht",1,NA,NA,1,NA
"8359","demokratisch","Absprache",1,NA,NA,1,NA
"8360","politisch","Persönlichkeit",1,NA,NA,1,NA
"8361","einflussreich","Unternehmen",1,NA,NA,1,NA
"8362","technologisch","Weiterentwicklung",1,NA,NA,1,NA
"8363","geschäftlich","Leben",1,NA,NA,1,NA
"8364","zukünftig","Freiheit",1,NA,NA,1,NA
"8365","neue","Video",1,NA,NA,1,NA
"8366","🧲","@bewusstseinm",1,NA,NA,1,NA
"8367","englischsprachig","Video",1,NA,NA,1,NA
"8368","neu","Spielplatz",1,NA,NA,1,NA
"8369","mobil","Umgebung",1,NA,NA,1,NA
"8370","virtuell","Nabelschnur",1,NA,NA,1,NA
"8371","Einzelne","kontinuierlich",1,NA,NA,1,NA
"8372","🤦🏽","‍♀",1,NA,NA,1,NA
"8373","‍♀","️🤷🏽",1,NA,NA,1,NA
"8374","️🤷🏽","‍♀️",1,NA,NA,1,NA
"8375","vs.","Dystopie",1,NA,NA,1,NA
"8376","interessant","Bund",1,NA,NA,1,NA
"8377","Bunde","Konzeptpapier",1,NA,NA,1,NA
"8378","strategisch","Paper",1,NA,NA,1,NA
"8379","🧨Alarmierend","Entwicklung",1,NA,NA,1,NA
"8380","katastrophal","Energiewende",1,NA,NA,1,NA
"8381","massiv","Häufung",1,NA,NA,1,NA
"8382","🧨","⚠️Cyber",1,NA,NA,1,NA
"8383","Angriff","bekennen",1,NA,NA,1,NA
"8384","bisherig","Kenntnisstand",1,NA,NA,1,NA
"8385","stark","Sicherheitssystem",1,NA,NA,1,NA
"8386","orchestriert","Ransomware",1,NA,NA,1,NA
"8387","Angriff","Zugang",1,NA,NA,1,NA
"8388","nachhaltig","Ressourcenmanagement",1,NA,NA,1,NA
"8389","Angabe","umgehend",1,NA,NA,1,NA
"8390","zuständig","Aufsichtsbehörde",1,NA,NA,1,NA
"8391","⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️⚡️","BÄÄÄÄMMMM‼",1,NA,NA,1,NA
"8392","historisch","Treffen",1,NA,NA,1,NA
"8393","dunkel","Spiegel",1,NA,NA,1,NA
"8394","Jahr","hart",1,NA,NA,1,NA
"8395","hart","Umstand",1,NA,NA,1,NA
"8396","eskalierend","Szenarie",1,NA,NA,1,NA
"8397","natürlich","Waldrest",1,NA,NA,1,NA
"8398","deppert","Bürger",1,NA,NA,1,NA
"8399","Bevölkerungs-","sc[",1,NA,NA,1,NA
"8400","Völkermord","via",1,NA,NA,1,NA
"8401","via","#Massenersäufung",1,NA,NA,1,NA
"8402","robotisiert","Ex",1,NA,NA,1,NA
"8403","dümm","Zeitgenosse",1,NA,NA,1,NA
"8404","schön","Plätzchen",1,NA,NA,1,NA
"8405","lang","Möglichkeit",1,NA,NA,1,NA
"8406","weltweit","emittiert",1,NA,NA,1,NA
"8407","gesamt","Automobilindustrie",1,NA,NA,1,NA
"8408","klein","Wächter",1,NA,NA,1,NA
"8409","Laterne","Sensor",1,NA,NA,1,NA
"8410","klug","Stadt",1,NA,NA,1,NA
"8411","Möglichkeit","Kosten",1,NA,NA,1,NA
"8412","digital","Anwendung",1,NA,NA,1,NA
"8413","Leben","angenehm",1,NA,NA,1,NA
"8414","vorhanden","Ressource",1,NA,NA,1,NA
"8415","https://www.faz.net/aktuell/rhein-main/frankfurt-wird-mit-sensoren-zur-smart-city-17543141.html","Bitte",1,NA,NA,1,NA
"8416","Ding","Sorge|Sorgen",1,NA,NA,1,NA
"8417","Stadt","aktuell",1,NA,NA,1,NA
"8418","intelligent","Datensammler",1,NA,NA,1,NA
"8419","Wand","permanent",1,NA,NA,1,NA
"8420","Stadt","demokratisch",1,NA,NA,1,NA
"8421","demokratisch","Teilhabe",1,NA,NA,1,NA
"8422","politisch","Gruppe",1,NA,NA,1,NA
"8423","Kamera","ausgestattet",1,NA,NA,1,NA
"8424","ausgestattet","Stadt",1,NA,NA,1,NA
"8425","neu","Sicherheitsfrage",1,NA,NA,1,NA
"8426","möglich","Konsequenz",1,NA,NA,1,NA
"8427","digital","städtisch",1,NA,NA,1,NA
"8428","smarte","Straßenbeleuchtung",1,NA,NA,1,NA
"8429","intelligent","Applikation",1,NA,NA,1,NA
"8430","intelligent","städtisch",1,NA,NA,1,NA
"8431","offiziell","Bund",1,NA,NA,1,NA
"8432","36-seitig","Überbleibsel",1,NA,NA,1,NA
"8433","Seite","lang",1,NA,NA,1,NA
"8434","Verhaltens-bezogen","Datum",1,NA,NA,1,NA
"8435","gekürzt","Version",1,NA,NA,1,NA
"8436","https://www.bmi.bund.de/SharedDocs/downloads/DE/veroeffentlichungen/themen/bauen/wohnen/smart-city-charta-kurzfassung-de-und-en.pdf","Ursprünglich",1,NA,NA,1,NA
"8437","Ursprünglich","Dokument",1,NA,NA,1,NA
"8438","relativ","klein",1,NA,NA,1,NA
"8439","klein","Gruppe",1,NA,NA,1,NA
"8440","klein","Box|Hochhausboxen",1,NA,NA,1,NA
"8441","heutig","Stand",1,NA,NA,1,NA
"8442","Kabale","verbunden",1,NA,NA,1,NA
"8443","drahtlos","System",1,NA,NA,1,NA
"8444","intelligent","Stromnetzen",1,NA,NA,1,NA
"8445","obligatorisch","Fernseher",1,NA,NA,1,NA
"8446","übereilt","Umstellung",1,NA,NA,1,NA
"8447","digital","Fernsehen",1,NA,NA,1,NA
"8448","angeschlossen","Nutzer",1,NA,NA,1,NA
"8449","ander","Kommunikationsnetz",1,NA,NA,1,NA
"8450","identisch","Nachricht",1,NA,NA,1,NA
"8451","Netzsystem","vollständig",1,NA,NA,1,NA
"8452","erst","vollständig",1,NA,NA,1,NA
"8453","vollständig","integrieren",1,NA,NA,1,NA
"8454","künstlich","Insel",1,NA,NA,1,NA
"8455","%","erwacht",1,NA,NA,1,NA
"8456","erwacht","Mensch",1,NA,NA,1,NA
"8457","neu","wohlhabend",1,NA,NA,1,NA
"8458","wohlhabend","Welt",1,NA,NA,1,NA
"8459","ander","Militärtribunale",1,NA,NA,1,NA
"8460","verhaften","Kabbalist",1,NA,NA,1,NA
"8461","Million","Hinrichtung",1,NA,NA,1,NA
"8462","schnell","Geheimverfahren",1,NA,NA,1,NA
"8463","lang","Aufenthalt",1,NA,NA,1,NA
"8464","weltweit","Frieden",1,NA,NA,1,NA
"8465","unser","international",1,NA,NA,1,NA
"8466","Patriot","weltweit",1,NA,NA,1,NA
"8467","weltweit","nah",1,NA,NA,1,NA
"8468","biometrisch","Handflächenscanner",1,NA,NA,1,NA
"8469","vollständig","autonom",1,NA,NA,1,NA
"8470","autonomer","öffentlich",1,NA,NA,1,NA
"8471","öffentlich","Nahverkehr",1,NA,NA,1,NA
"8472","Kauf","bestimmt",1,NA,NA,1,NA
"8473","bestimmt","Produkt",1,NA,NA,1,NA
"8474","groß","Fortschritte",1,NA,NA,1,NA
"8475","klein","Anbieter",1,NA,NA,1,NA
"8476","eigen","Shop",1,NA,NA,1,NA
"8477","beschleunigt","Versand",1,NA,NA,1,NA
"8478","zahlreich","innovativ",1,NA,NA,1,NA
"8479","innovativ","Projekt",1,NA,NA,1,NA
"8480","zukunftsfähig","Wirtschaftsstandort",1,NA,NA,1,NA
"8481","toll","Bestätigung",1,NA,NA,1,NA
"8482","unser","Ansatz",1,NA,NA,1,NA
"8483","nachhaltig","Prozeß",1,NA,NA,1,NA
"8484","Gebiet","bewußt",1,NA,NA,1,NA
"8485","privat","Verein",1,NA,NA,1,NA
"8486","Verein","Zugang",1,NA,NA,1,NA
"8487","Behördlichen","Datum",1,NA,NA,1,NA
"8488","Ziel","stecken",1,NA,NA,1,NA
"8489","politisch","Programm",1,NA,NA,1,NA
"8490","gemein","Bevölkerung",1,NA,NA,1,NA
"8491","scheinbar","lokal",1,NA,NA,1,NA
"8492","lokal","Anliegen",1,NA,NA,1,NA
"8493","Anliegen","global",1,NA,NA,1,NA
"8494","Druck","zahlreicher",1,NA,NA,1,NA
"8495","zahlreicher","NGOs",1,NA,NA,1,NA
"8496","politisch","Stelle|Stellen",1,NA,NA,1,NA
"8497","Ort","beheimatet",1,NA,NA,1,NA
"8498","beheimatet","politisch",1,NA,NA,1,NA
"8499","politisch","Entscheidungsträger",1,NA,NA,1,NA
"8500","gleichzeitig","angelaufen",1,NA,NA,1,NA
"8501","angelaufen","Gesetzesänderung",1,NA,NA,1,NA
"8502","regional","Politiker",1,NA,NA,1,NA
"8503","Politiker","mög",1,NA,NA,1,NA
"8504","mög","überrascht",1,NA,NA,1,NA
"8505","lokale/regional","Angelegenheit",1,NA,NA,1,NA
"8506","versteckt","Intention",1,NA,NA,1,NA
"8507","falsch","Spiel",1,NA,NA,1,NA
"8508","nachhaltig","Politik",1,NA,NA,1,NA
"8509","weltweit","Überbevölkerung",1,NA,NA,1,NA
"8510","Mensch","rapide",1,NA,NA,1,NA
"8511","hoch","Zahl",1,NA,NA,1,NA
"8512","brachliegend","Landwirtschaft",1,NA,NA,1,NA
"8513","Mensch","vor",1,NA,NA,1,NA
"8514","bestimmt","Fortschritt",1,NA,NA,1,NA
"8515","Grenze","via",1,NA,NA,1,NA
"8516","via","A21/30",1,NA,NA,1,NA
"8517","national","Identität",1,NA,NA,1,NA
"8518","zentral","Punkt",1,NA,NA,1,NA
"8519","kurz","Zitat",1,NA,NA,1,NA
"8520","95%","-ig",1,NA,NA,1,NA
"8521","-ig","Rückgang",1,NA,NA,1,NA
"8522","gegenwärtig","Niveau",1,NA,NA,1,NA
"8523","strafbar","Verbrechen",1,NA,NA,1,NA
"8524","potentiell","Eltern",1,NA,NA,1,NA
"8525","Studium","hoch",1,NA,NA,1,NA
"8526","undeklariert","Nanotechnologie",1,NA,NA,1,NA
"8527","oberflächenmodifiziert","Nanopartikel",1,NA,NA,1,NA
"8528","simpl","Erforschung",1,NA,NA,1,NA
"8529","ander","Stoff",1,NA,NA,1,NA
"8530","smartcity","Charta",1,NA,NA,1,NA
"8531","https://bmi.bund.de/SharedDocs/downloads/DE/veroeffentlichungen/themen/bauen/wohnen/smart-city-charta-langfassung.pdf?__blob=publicationFile&v=7","interessant",1,NA,NA,1,NA
"8532","erst","Stäbchen",1,NA,NA,1,NA
"8533","Smart","Grid",1,NA,NA,1,NA
"8534","Internet","anschließen",1,NA,NA,1,NA
"8535","https://www.epochtimes.de/politik/deutschland/smart-city-charta-eigentum-als-luxus-wahlen-ueberfluessig-a3531109.html","Bitte",1,NA,NA,1,NA
"8536","Montae","früher",1,NA,NA,1,NA
"8537","Demokratie","?❓",1,NA,NA,1,NA
"8538","Wahl","überflüssig?‼",1,NA,NA,1,NA
"8539","überflüssig?‼","️",1,NA,NA,1,NA
"8540","️","Privateigentum",1,NA,NA,1,NA
"8541","https://www.epochtimes.de/politik/deutschland/smart-city-charta-eigentum-als-luxus-wahlen-ueberfluessig-a3531109.html","@Anwaelte_fuer_Aufklaerung",1,NA,NA,1,NA
"8542","urban","Technologie",1,NA,NA,1,NA
"8543","hundertprozentig","nachhaltig",1,NA,NA,1,NA
"8544","digital","Information",1,NA,NA,1,NA
"8545","urban","Leben",1,NA,NA,1,NA
"8546","schleichend","Trend",1,NA,NA,1,NA
"8547","global","Pandemie",1,NA,NA,1,NA
"8548","schnell","Veränderung",1,NA,NA,1,NA
"8549","schwindelerregend","Propaganda",1,NA,NA,1,NA
"8550","Verbreitung","invasiv",1,NA,NA,1,NA
"8551","invasiv","Technologi",1,NA,NA,1,NA
"8552","technokratisch","Bewegung",1,NA,NA,1,NA
"8553","erschienen","Buch",1,NA,NA,1,NA
"8554","arrogant","Idee",1,NA,NA,1,NA
"8555","1970er","Jahr",1,NA,NA,1,NA
"8556","aktuell","umsetzung",1,NA,NA,1,NA
"8557","technologisch","Zentralplanung",1,NA,NA,1,NA
"8558","ander","Erscheinungsformen",1,NA,NA,1,NA
"8559","Kommunismus","einführen❗️",1,NA,NA,1,NA
"8560","➡️","t.me/zeitgeschehen_aktuell",1,NA,NA,1,NA
"8561","schön","Begriff",1,NA,NA,1,NA
"8562","rein","Horror",1,NA,NA,1,NA
"8563","nachhaltig","digital",1,NA,NA,1,NA
"8564","digital","Steuerung",1,NA,NA,1,NA
"8565","offiziell","Intelligenz",1,NA,NA,1,NA
"8566","resourc","efficient",1,NA,NA,1,NA
"8567","efficient","Company""",1,NA,NA,1,NA
"8568","gleich","Seite",1,NA,NA,1,NA
"8569","teilweiser","Abschaffung",1,NA,NA,1,NA
"8570","verfügbar","Informatione",1,NA,NA,1,NA
"8571","gemeinsam","Ressource",1,NA,NA,1,NA
"8572","Datum","Geld",1,NA,NA,1,NA
"8573","frei","demokratisch",1,NA,NA,1,NA
"8574","https://tinyurl.com/yavhak3z","〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️",1,NA,NA,1,NA
"8575","➡️","https://www.blaupause.tv/shop.html",1,NA,NA,1,NA
"8576","https://www.blaupause.tv/shop.html","〰️〰️〰️〰️〰️〰️〰️〰️〰️〰️",1,NA,NA,1,NA
"8577","fuellmich.com/newslett","@Corona_Reset",1,NA,NA,1,NA
"8578","fuellmich.com/newslett","schicken",1,NA,NA,1,NA
"8579","schrecklich","Dystopie",1,NA,NA,1,NA
"8580","gestalten","https://www.bmi.bund.de/SharedDocs/downloads/DE/veroeffentlichungen/themen/bauen/wohnen/smart-city-charta-langfassung.pdf?__blob=publicationFile&v=7",1,NA,NA,1,NA
"8581","😳🧐","Bundesregierung",1,NA,NA,1,NA
