"","term1","term2","cooc","fifteen_minutes","climate_lockdown","ulez","insect"
"10585","unknown","group",1,NA,NA,1,NA
"10586","world","stage",1,NA,NA,1,NA
"10587","foreign","relation",1,NA,NA,1,NA
"10588","international","affair",1,NA,NA,1,NA
"10589","much","attention",1,NA,NA,1,NA
"10590","nuclear","annihilation",1,NA,NA,1,NA
"10591","russian","analyst",1,NA,NA,1,NA
"10592","other","kind",1,NA,NA,1,NA
"10593","mind","conference",1,NA,NA,1,NA
"10594","greatest","trick",1,NA,NA,1,NA
"10595","anti","Vax",1,NA,NA,1,NA
"10596","Vax","movement",1,NA,NA,1,NA
"10597","mrna","technology",1,NA,NA,1,NA
"10598","cartoon","module",1,NA,NA,1,NA
"10599","vital","information",1,NA,NA,1,NA
"10600","justice","minister",1,NA,NA,1,NA
"10601","syntax","grammar",1,NA,NA,1,NA
"10602","new","language",1,NA,NA,1,NA
"10603","only","reason",1,NA,NA,1,NA
"10604","reason","fot",1,NA,NA,1,NA
"10605","total","deception",1,NA,NA,1,NA
"10606","status","talk",1,NA,NA,1,NA
"10607","Recombinant","antigenic",1,NA,NA,1,NA
"10608","antigenic","protein",1,NA,NA,1,NA
"10609","semi-synthetic","saccharide",1,NA,NA,1,NA
"10610","saccharide","-protein",1,NA,NA,1,NA
"10611","-protein","complex",1,NA,NA,1,NA
"10612","pitch","book",1,NA,NA,1,NA
"10613","City","🛑",1,NA,NA,1,NA
"10614","innovative","smart",1,NA,NA,1,NA
"10615","municipal","service",1,NA,NA,1,NA
"10616","service","such",1,NA,NA,1,NA
"10617","latest","fake",1,NA,NA,1,NA
"10618","globalist","policy",1,NA,NA,1,NA
"10619","harm","bill",1,NA,NA,1,NA
"10620","population","growth",1,NA,NA,1,NA
"10621","urbanised","environment",1,NA,NA,1,NA
"10622","global","community",1,NA,NA,1,NA
"10623","generational","change",1,NA,NA,1,NA
"10624","people","Farms",1,NA,NA,1,NA
"10625","last","big",1,NA,NA,1,NA
"10626","big","flood",1,NA,NA,1,NA
"10627","sand","bag",1,NA,NA,1,NA
"10628","heavy","rainfall",1,NA,NA,1,NA
"10629","gas","bottle",1,NA,NA,1,NA
"10630","lose","item",1,NA,NA,1,NA
"10631","last","govt",1,NA,NA,1,NA
"10632","govt","attempt",1,NA,NA,1,NA
"10633","under","door",1,NA,NA,1,NA
"10634","pool","somewhere",1,NA,NA,1,NA
"10635","prepare","folk",1,NA,NA,1,NA
"10636","interesting","funding",1,NA,NA,1,NA
"10637","funding","model",1,NA,NA,1,NA
"10638","significant","land",1,NA,NA,1,NA
"10639","incremental","land",1,NA,NA,1,NA
"10640","fire","affect",1,NA,NA,1,NA
"10641","cheap","land",1,NA,NA,1,NA
"10642","initial","purchase",1,NA,NA,1,NA
"10643","foreign","investor",1,NA,NA,1,NA
"10644","foreign","investment",1,NA,NA,1,NA
"10645","investment","review",1,NA,NA,1,NA
"10646","review","board",1,NA,NA,1,NA
"10647","interesting","read",1,NA,NA,1,NA
"10648","show","weekday",1,NA,NA,1,NA
"10649","way","maribyrnong",1,NA,NA,1,NA
"10650","t.me/truthseekerschatgroup","t.me/TheTruthSeekersChannel",1,NA,NA,1,NA
"10651","fucken","disaster",1,NA,NA,1,NA
"10652","private","site",1,NA,NA,1,NA
"10653","modification","program",1,NA,NA,1,NA
"10654","frequency","manipulation",1,NA,NA,1,NA
"10655","star","weather",1,NA,NA,1,NA
"10656","weather","forecaster",1,NA,NA,1,NA
"10657","regular","meteorologist",1,NA,NA,1,NA
"10658","shiny","advert",1,NA,NA,1,NA
"10659","advert","form",1,NA,NA,1,NA
"10660","WEF","website",1,NA,NA,1,NA
"10661","virus","fear",1,NA,NA,1,NA
"10662","influential","book",1,NA,NA,1,NA
"10663","supranational","organisation",1,NA,NA,1,NA
"10664","eugenicist","depopulation",1,NA,NA,1,NA
"10665","surplus","human",1,NA,NA,1,NA
"10666","smarter","investment",1,NA,NA,1,NA
"10667","unrivalled","combination",1,NA,NA,1,NA
"10668","infrastructure","innovation",1,NA,NA,1,NA
"10669","investment","intelligence",1,NA,NA,1,NA
"10670","local","expertise",1,NA,NA,1,NA
"10671","unlock","tomorrow",1,NA,NA,1,NA
"10672","sustainable","live",1,NA,NA,1,NA
"10673","live","solution",1,NA,NA,1,NA
"10674","spin","off",1,NA,NA,1,NA
"10675","british","military",1,NA,NA,1,NA
"10676","climate","psyop",1,NA,NA,1,NA
"10677","evil","cult",1,NA,NA,1,NA
"10678","massive","threat",1,NA,NA,1,NA
"10679","toxic","industrial",1,NA,NA,1,NA
"10680","industrial","waste",1,NA,NA,1,NA
"10681","vegan","food",1,NA,NA,1,NA
"10682","massive","deforestation",1,NA,NA,1,NA
"10683","industrial","chemical",1,NA,NA,1,NA
"10684","chemical","fertilizer",1,NA,NA,1,NA
"10685","sustainable","agricultural",1,NA,NA,1,NA
"10686","agricultural","ecosystem",1,NA,NA,1,NA
"10687","domesticate","animal",1,NA,NA,1,NA
"10688","widespread","veganism",1,NA,NA,1,NA
"10689","techno-industrial","system",1,NA,NA,1,NA
"10690","City","journey",1,NA,NA,1,NA
"10691","ongoing","governance",1,NA,NA,1,NA
"10692","City","initiative",1,NA,NA,1,NA
"10693","long","line",1,NA,NA,1,NA
"10694","quarantine","camp",1,NA,NA,1,NA
"10695","chinese","child",1,NA,NA,1,NA
"10696","force","compliance",1,NA,NA,1,NA
"10697","id","credit",1,NA,NA,1,NA
"10698","last","serpent",1,NA,NA,1,NA
"10699","death","gene",1,NA,NA,1,NA
"10700","lot","closer",1,NA,NA,1,NA
"10701","reward","system",1,NA,NA,1,NA
"10702","greener","choice",1,NA,NA,1,NA
"10703","same","fake",1,NA,NA,1,NA
"10704","fake","woke",1,NA,NA,1,NA
"10705","woke","nonsense",1,NA,NA,1,NA
"10706","better","health",1,NA,NA,1,NA
"10707","covid","Spi",1,NA,NA,1,NA
"10708","benefit","paper",1,NA,NA,1,NA
"10709","same","virtue",1,NA,NA,1,NA
"10710","new","agreement",1,NA,NA,1,NA
"10711","5g","test",1,NA,NA,1,NA
"10712","test","lab",1,NA,NA,1,NA
"10713","further","internet",1,NA,NA,1,NA
"10714","other","future",1,NA,NA,1,NA
"10715","future","initiative",1,NA,NA,1,NA
"10716","water","monitoring",1,NA,NA,1,NA
"10717","smart","life",1,NA,NA,1,NA
"10718","life","buoy",1,NA,NA,1,NA
"10719","messaging","platform",1,NA,NA,1,NA
"10720","interactive","play",1,NA,NA,1,NA
"10721","play","park",1,NA,NA,1,NA
"10722","new","tech",1,NA,NA,1,NA
"10723","tech","start",1,NA,NA,1,NA
"10724","up","company",1,NA,NA,1,NA
"10725","technology","city",1,NA,NA,1,NA
"10726","dystopian","crap",1,NA,NA,1,NA
"10727","operating","system",1,NA,NA,1,NA
"10728","-world","communities",1,NA,NA,1,NA
"10729","new","blockchain",1,NA,NA,1,NA
"10730","machine","hybrid",1,NA,NA,1,NA
"10731","hybrid","consensus",1,NA,NA,1,NA
"10732","bloody","smart",1,NA,NA,1,NA
"10733","smart","bench",1,NA,NA,1,NA
"10734","panel","bench",1,NA,NA,1,NA
"10735","ya","bum",1,NA,NA,1,NA
"10736","🤖Smart","city",1,NA,NA,1,NA
"10737","👽smart","technology",1,NA,NA,1,NA
"10738","credit","tweet",1,NA,NA,1,NA
"10739","@SGTnewsNetwork","Biometric",1,NA,NA,1,NA
"10740","secure","way",1,NA,NA,1,NA
"10741","payment","card",1,NA,NA,1,NA
"10742","key","standard",1,NA,NA,1,NA
"10743","standard","such",1,NA,NA,1,NA
"10744","data","responsibility",1,NA,NA,1,NA
"10745","pass","day",1,NA,NA,1,NA
"10746","personal","rights",1,NA,NA,1,1
"10747","create","hostility",1,NA,NA,1,1
"10748","couple","bank",1,NA,NA,1,1
"10749","✔︎","sexual",1,NA,NA,1,1
"10750","sexual","confusion",1,NA,NA,1,1
"10751","natural","family",1,NA,NA,1,1
"10752","unnatural","sexual",1,NA,NA,1,1
"10753","sexual","relationship",1,NA,NA,1,1
"10754","healthy","family",1,NA,NA,1,1
"10755","sexual","perversion",1,NA,NA,1,1
"10756","digital","illusion",1,NA,NA,1,1
"10757","virtual","realm",1,NA,NA,1,1
"10758","virtual","child",1,NA,NA,1,1
"10759","suffer","slave",1,NA,NA,1,1
"10760","public","safety",1,NA,NA,1,1
"10761","original","humanity",1,NA,NA,1,1
"10762","superhuman","ability",1,NA,NA,1,1
"10763","ultimate","slave",1,NA,NA,1,1
"10764","computer","chip",1,NA,NA,1,1
"10765","many","task",1,NA,NA,1,1
"10766","✔︎","fake",1,NA,NA,1,1
"10767","healthy","grass",1,NA,NA,1,1
"10768","synthetic","lab",1,NA,NA,1,1
"10769","insane","goal",1,NA,NA,1,1
"10770","inhumane","plan",1,NA,NA,1,1
"10771","conference","reveal",1,NA,NA,1,1
"10772","same","line",1,NA,NA,1,1
"10773","system","48min",1,NA,NA,1,NA
"10774","48min","49sec",1,NA,NA,1,NA
"10775","t.me/Aussie_New","great",1,NA,NA,1,NA
"10776","gloablist","control",1,NA,NA,1,NA
"10777","western","support",1,NA,NA,1,NA
"10778","algorithm","analyze",1,NA,NA,1,NA
"10779","analyze","face",1,NA,NA,1,NA
"10780","controversial","company",1,NA,NA,1,NA
"10781","Serbian","authority",1,NA,NA,1,NA
"10782","vehicle","!!!🛑👀😳",1,NA,NA,1,NA
"10783","ow","its",1,NA,NA,1,NA
"10784","Control","‼️",1,NA,NA,1,NA
"10785","‼️","SHARE🔥🔥🔥",1,NA,NA,1,NA
"10786","t.me/DISCUSSIONabout5GTRANSHUMANISm","meet",1,NA,NA,1,NA
"10787","animate","promotional",1,NA,NA,1,NA
"10788","promotional","video",1,NA,NA,1,NA
"10789","free","mobile",1,NA,NA,1,NA
"10790","mobile","account",1,NA,NA,1,NA
"10791","puzzle","missing",1,NA,NA,1,NA
"10792","score","🔗",1,NA,NA,1,NA
"10793","people","dan",1,NA,NA,1,NA
"10794","dan","smart",1,NA,NA,1,NA
"10795","technology","addiction",1,NA,NA,1,NA
"10796","kid","screen",1,NA,NA,1,NA
"10797","screen","time",1,NA,NA,1,NA
"10798","better","man",1,NA,NA,1,NA
"10799","more","wire",1,NA,NA,1,NA
"10800","perfekt","slave",1,NA,NA,1,NA
"10801","borg","drone",1,NA,NA,1,NA
"10802","system","connect",1,NA,NA,1,NA
"10803","last","stage",1,NA,NA,1,NA
"10804","Future","shock",1,NA,NA,1,NA
"10805","Entscheidungen","credit",1,NA,NA,1,NA
"10806","weinen","nicht",1,NA,NA,1,NA
"10807","media","push",1,NA,NA,1,NA
"10808","push","expert",1,NA,NA,1,NA
"10809","bei","Manipulation",1,NA,NA,1,NA
"10810","Manipulation","der",1,NA,NA,1,NA
"10811","Emotion","overload",1,NA,NA,1,NA
"10812","führen","automatisch",1,NA,NA,1,NA
"10813","automatisch","zu",1,NA,NA,1,NA
"10814","zu","Streit",1,NA,NA,1,NA
"10815","Fakten","checke",1,NA,NA,1,NA
"10816","checke","bis",1,NA,NA,1,NA
"10817","blase","und",1,NA,NA,1,NA
"10818","und","shadow",1,NA,NA,1,NA
"10819","shadow","ban",1,NA,NA,1,NA
"10820","channel","shot",1,NA,NA,1,NA
"10821","shot","report",1,NA,NA,1,NA
"10822","allege","evader",1,NA,NA,1,NA
"10823","different","part",1,NA,NA,1,NA
"10824","railway","station",1,NA,NA,1,NA
"10825","military","enlistment",1,NA,NA,1,NA
"10826","enlistment","office",1,NA,NA,1,NA
"10827","police","department",1,NA,NA,1,NA
"10828","further","proceedings",1,NA,NA,1,NA
"10829","golden","rule",1,NA,NA,1,NA
"10830","globalist","cesspit",1,NA,NA,1,NA
"10831","much","thought",1,NA,NA,1,NA
"10832","1st","step",1,NA,NA,1,NA
"10833","adaptive","city",1,NA,NA,1,NA
"10834","private","reply",1,NA,NA,1,NA
"10835","cc","have",1,NA,NA,1,NA
"10836","have","media",1,NA,NA,1,NA
"10837","local","regional",1,NA,NA,1,NA
"10838","regional","newspaper",1,NA,NA,1,NA
"10839","hope","other",1,NA,NA,1,NA
"10840","food","consumption",1,NA,NA,1,NA
"10841","https://drive.google.com/file/d/1FaymYXNdAuiSf8TTnBG6GGLzU5H7_Qtg/view?usp=shar","📌Documentaries",1,NA,NA,1,NA
"10842","future","partnership",1,NA,NA,1,NA
"10843","⚠️⚠️⚠️","PSa",1,NA,NA,1,NA
"10844","PSa","⚠️⚠️⚠️",1,NA,NA,1,NA
"10845","first","word",1,NA,NA,1,NA
"10846","generic","smart",1,NA,NA,1,NA
"10847","contract","platform",1,NA,NA,1,NA
"10848","token","support",1,NA,NA,1,NA
"10849","NFT","royalty",1,NA,NA,1,NA
"10850","loan","application",1,NA,NA,1,NA
"10851","vote","implementation",1,NA,NA,1,NA
"10852","contract","work",1,NA,NA,1,NA
"10853","Starlight","cap",1,NA,NA,1,NA
"10854","cap","21&40",1,NA,NA,1,NA
"10855","contract","ht",1,NA,NA,1,NA
"10856","work","ht",1,NA,NA,1,NA
"10857","ntract","https://t.me/QuantumStellarInitiative/10838",1,NA,NA,1,NA
"10858","foreign","trade",1,NA,NA,1,NA
"10859","target","country",1,NA,NA,1,NA
"10860","contract","h",1,NA,NA,1,NA
"10861","Binance","smart",1,NA,NA,1,NA
"10862","compliant","bannks",1,NA,NA,1,NA
"10863","Cmc","article",1,NA,NA,1,NA
"10864","quantum","automation",1,NA,NA,1,NA
"10865","european","liquidity",1,NA,NA,1,NA
"10866","quantum","city",1,NA,NA,1,NA
"10867","full","circle",1,NA,NA,1,NA
"10868","circle","🙌🤩⭕️",1,NA,NA,1,NA
"10869","29s","‼️",1,NA,NA,1,NA
"10870","journalists","honest",1,NA,NA,1,NA
"10871","several","relevant",1,NA,NA,1,NA
"10872","relevant","link",1,NA,NA,1,NA
"10873","t.me/Aussie_New","#cybersafety",1,NA,NA,1,NA
"10874","group","warning",1,NA,NA,1,NA
"10875","e","line",1,NA,NA,1,NA
"10876","long","linear",1,NA,NA,1,NA
"10877","net","carbon",1,NA,NA,1,NA
"10878","northwest","Saudi",1,NA,NA,1,NA
"10879","autonomous","mobility",1,NA,NA,1,NA
"10880","mobility","solutions",1,NA,NA,1,NA
"10881","speed","transit",1,NA,NA,1,NA
"10882","surface","layer",1,NA,NA,1,NA
"10883","subterranean","layer",1,NA,NA,1,NA
"10884","project","unveiled",1,NA,NA,1,NA
"10885","unveiled","plan",1,NA,NA,1,NA
"10886","walking","dista",1,NA,NA,1,NA
"10887","document","humanity",1,NA,NA,1,NA
"10888","rapid","roll",1,NA,NA,1,NA
"10889","generation","data",1,NA,NA,1,NA
"10890","data","technology",1,NA,NA,1,NA
"10891","digital","slave",1,NA,NA,1,NA
"10892","dangerous","psychopath",1,NA,NA,1,NA
"10893","same","measure",1,NA,NA,1,NA
"10894","measure","mean",1,NA,NA,1,NA
"10895","health","reason",1,NA,NA,1,NA
"10896","bush","fire",1,NA,NA,1,NA
"10897","direct","tie",1,NA,NA,1,NA
"10898","intelligence","specialising",1,NA,NA,1,NA
"10899","mass","mind",1,NA,NA,1,NA
"10900","bush","area",1,NA,NA,1,NA
"10901","interview","link",1,NA,NA,1,NA
"10902","largest","polluter",1,NA,NA,1,NA
"10903","major","trafficking",1,NA,NA,1,NA
"10904","trafficking","arm",1,NA,NA,1,NA
"10905","organ","harvesting",1,NA,NA,1,NA
"10906","mk","ultra",1,NA,NA,1,NA
"10907","other","experimentation",1,NA,NA,1,NA
"10908","greatest","kill",1,NA,NA,1,NA
"10909","kill","machine",1,NA,NA,1,NA
"10910","cult","tool",1,NA,NA,1,NA
"10911","satanic","construct",1,NA,NA,1,NA
"10912","full","self",1,NA,NA,1,NA
"10913","self","responsibility",1,NA,NA,1,NA
"10914","much","suffering",1,NA,NA,1,NA
"10915","own","suffering",1,NA,NA,1,NA
"10916","trauma","cycle",1,NA,NA,1,NA
"10917","own","innate",1,NA,NA,1,NA
"10918","innate","power",1,NA,NA,1,NA
"10919","traumatic","experience",1,NA,NA,1,NA
"10920","own","soul",1,NA,NA,1,NA
"10921","soul","medicine",1,NA,NA,1,NA
"10922","much","change",1,NA,NA,1,NA
"10923","new","life",1,NA,NA,1,NA
"10924","life","spring",1,NA,NA,1,NA
"10925","peaceful","heart",1,NA,NA,1,NA
"10926","beautiful","new",1,NA,NA,1,NA
"10927","new","era",1,NA,NA,1,NA
"10928","@StormIsUponUsJM","protest",1,NA,NA,1,NA
"10929","protest","Afas",1,NA,NA,1,NA
"10930","Afas","live",1,NA,NA,1,NA
"10931","live","business",1,NA,NA,1,NA
"10932","better","plannen",1,NA,NA,1,NA
"10933","assistent","van",1,NA,NA,1,NA
"10934","Pictorial","summary",1,NA,NA,1,NA
"10935","👿world","ruler",1,NA,NA,1,NA
"10936","picture👍","@VoicesofRevelation",1,NA,NA,1,NA
"10937","opinion","piece",1,NA,NA,1,NA
"10938","allowance","program",1,NA,NA,1,NA
"10939","political","resistance",1,NA,NA,1,NA
"10940","such","program",1,NA,NA,1,NA
"10941","contact","-tracing",1,NA,NA,1,NA
"10942","-tracing","application",1,NA,NA,1,NA
"10943","pleasant","reminder",1,NA,NA,1,NA
"10944","same","point",1,NA,NA,1,NA
"10945","direct","axis",1,NA,NA,1,NA
"10946","perpetual","loop",1,NA,NA,1,NA
"10947","prison","warden",1,NA,NA,1,NA
"10948","great","length",1,NA,NA,1,NA
"10949","certain","soul",1,NA,NA,1,NA
"10950","soul","contract",1,NA,NA,1,NA
"10951","great","Mountain",1,NA,NA,1,NA
"10952","classic","narcissist",1,NA,NA,1,NA
"10953","narcissist","guilt",1,NA,NA,1,NA
"10954","guilt","trip",1,NA,NA,1,NA
"10955","trip","tactics",1,NA,NA,1,NA
"10956","similar","predicament",1,NA,NA,1,NA
"10957","off","planet",1,NA,NA,1,NA
"10958","planet","pantheon",1,NA,NA,1,NA
"10959","spirit","fire",1,NA,NA,1,NA
"10960","fire","code",1,NA,NA,1,NA
"10961","future","cataclysmic",1,NA,NA,1,NA
"10962","cataclysmic","event",1,NA,NA,1,NA
"10963","orchestrated","man",1,NA,NA,1,NA
"10964","suspension","field",1,NA,NA,1,NA
"10965","modification","elite",1,NA,NA,1,NA
"10966","elite","technology",1,NA,NA,1,NA
"10967","ai","death",1,NA,NA,1,NA
"10968","death","camp",1,NA,NA,1,NA
"10969","great","punishment",1,NA,NA,1,NA
"10970","end","time",1,NA,NA,1,NA
"10971","hot","war",1,NA,NA,1,NA
"10972","angelic","human",1,NA,NA,1,NA
"10973","energy","field",1,NA,NA,1,NA
"10974","specific","location",1,NA,NA,1,NA
"10975","higher","purpose",1,NA,NA,1,NA
"10976","frequency","plasmic",1,NA,NA,1,NA
"10977","plasmic","dome",1,NA,NA,1,NA
"10978","dome","space",1,NA,NA,1,NA
"10979","screening","bubble",1,NA,NA,1,NA
"10980","organic","dna",1,NA,NA,1,NA
"10981","radiation","field",1,NA,NA,1,NA
"10982","archon","technology",1,NA,NA,1,NA
"10983","merkaba","mechanic",1,NA,NA,1,NA
"10984","star","Wormwood",1,NA,NA,1,NA
"10985","soul","group",1,NA,NA,1,NA
"10986","sacred","arc",1,NA,NA,1,NA
"10987","arc","fields",1,NA,NA,1,NA
"10988","frequency","energy",1,NA,NA,1,NA
"10989","primal","light",1,NA,NA,1,NA
"10990","sound","field",1,NA,NA,1,NA
"10991","YHVH","distortion",1,NA,NA,1,NA
"10992","distortion","net",1,NA,NA,1,NA
"10993","Wese","Drak",1,NA,NA,1,NA
"10994","Drak","coding",1,NA,NA,1,NA
"10995","Luciferian","false",1,NA,NA,1,NA
"10996","false","light",1,NA,NA,1,NA
"10997","light","bubble",1,NA,NA,1,NA
"10998","higher","dna",1,NA,NA,1,NA
"10999","dna","coding",1,NA,NA,1,NA
"11000","easy","ride",1,NA,NA,1,NA
"11001","maji","grail",1,NA,NA,1,NA
"11002","grail","architect",1,NA,NA,1,NA
"11003","enough","strength",1,NA,NA,1,NA
"11004","much","water",1,NA,NA,1,NA
"11005","shower","time",1,NA,NA,1,NA
"11006","love","constant",1,NA,NA,1,NA
"11007","true","future",1,NA,NA,1,NA
"11008","enforcement","easier",1,NA,NA,1,NA
"11009","hr","surveillance",1,NA,NA,1,NA
"11010","allowance","system",1,NA,NA,1,NA
"11011","surveillance","tech",1,NA,NA,1,NA
"11012","personal","emission",1,NA,NA,1,NA
"11013","individual","level",1,NA,NA,1,NA
"11014","economic","policy",1,NA,NA,1,NA
"11015","policy","program",1,NA,NA,1,NA
"11016","program","director",1,NA,NA,1,NA
"11017","density","housing",1,NA,NA,1,NA
"11018","negative","gearing",1,NA,NA,1,NA
"11019","capital","gain",1,NA,NA,1,NA
"11020","tax","discount",1,NA,NA,1,NA
"11021","rent","assistance",1,NA,NA,1,NA
"11022","greater","investment",1,NA,NA,1,NA
"11023","5g","grid",1,NA,NA,1,NA
"11024","-smart","city",1,NA,NA,1,NA
"11025","prison","Moderne",1,NA,NA,1,NA
"11026","un","cauchemar",1,NA,NA,1,NA
"11027","traditional","keypad",1,NA,NA,1,NA
"11028","news","piece",1,NA,NA,1,NA
"11029","smart","stop",1,NA,NA,1,NA
"11030","new","lighting",1,NA,NA,1,NA
"11031","route","ver",1,NA,NA,1,NA
"11032","smart","citire",1,NA,NA,1,NA
"11033","CLARA","propose",1,NA,NA,1,NA
"11034","fund","cost",1,NA,NA,1,NA
"11035","few","comment",1,NA,NA,1,NA
"11036","City","report",1,NA,NA,1,NA
"11037","full","plan",1,NA,NA,1,NA
"11038","https://greatercities.au/metropolis-of-three-cities/introduction","follow",1,NA,NA,1,NA
"11039","couple","hour",1,NA,NA,1,NA
"11040","biggest","Distraction",1,NA,NA,1,NA
"11041","https://static-3.bitchute.com/live/cover_images/XcFJRZsq8G7q/TfwCbiqKlSqC_640x360.jpg)Fearless","nation",1,NA,NA,1,NA
"11042","biggest","deception",1,NA,NA,1,NA
"11043","small","incremental",1,NA,NA,1,NA
"11044","incremental","step",1,NA,NA,1,NA
"11045","1min","28s",1,NA,NA,1,NA
"11046","28s","‼️",1,NA,NA,1,NA
"11047","zeeemedia","with",1,NA,NA,1,NA
"11048","true","colour",1,NA,NA,1,NA
"11049","conspiracy","Perrottet",1,NA,NA,1,NA
"11050","biggest","financial",1,NA,NA,1,NA
"11051","classic","problem",1,NA,NA,1,NA
"11052","water","source",1,NA,NA,1,NA
"11053","many","aspect",1,NA,NA,1,NA
"11054","other","personal",1,NA,NA,1,NA
"11055","actual","physical",1,NA,NA,1,NA
"11056","spiritual","identity",1,NA,NA,1,NA
"11057","technology","necessary",1,NA,NA,1,NA
"11058","comprehensive","surveillance",1,NA,NA,1,NA
"11059","t.me/truthextrachat","Bathurst",1,NA,NA,1,NA
"11060","australian","Education",1,NA,NA,1,NA
"11061","experimental","new",1,NA,NA,1,NA
"11062","engineering","programme",1,NA,NA,1,NA
"11063","license","programm",1,NA,NA,1,NA
"11064","old","australian",1,NA,NA,1,NA
"11065","australian","pupil",1,NA,NA,1,NA
"11066","id","programme",1,NA,NA,1,NA
"11067","charitable","pretence",1,NA,NA,1,NA
"11068","interactive","narrative",1,NA,NA,1,NA
"11069","narrative","world",1,NA,NA,1,NA
"11070","minor","adjustment",1,NA,NA,1,NA
"11071","change","effort",1,NA,NA,1,NA
"11072","eSmart","schools",1,NA,NA,1,NA
"11073","wearable","gadget",1,NA,NA,1,NA
"11074","identity","movement",1,NA,NA,1,NA
"11075","obedience","goal",1,NA,NA,1,NA
"11076","fig","leave",1,NA,NA,1,NA
"11077","nearby","location",1,NA,NA,1,NA
"11078","Biometric","data",1,NA,NA,1,NA
"11079","facepay","app",1,NA,NA,1,NA
"11080","#stwt","segment",1,NA,NA,1,NA
"11081","power","company",1,NA,NA,1,NA
"11082","natural","diet",1,NA,NA,1,NA
"11083","satanic","uber-rich",1,NA,NA,1,NA
"11084","uber-rich","tyrants",1,NA,NA,1,NA
"11085","life","free",1,NA,NA,1,NA
"11086","satanic","deity",1,NA,NA,1,NA
"11087","Zeee","media",1,NA,NA,1,NA
"11088","media","guest",1,NA,NA,1,NA
"11089","numerous","globalist",1,NA,NA,1,NA
"11090","climate","policy",1,NA,NA,1,NA
"11091","unsustainable","level",1,NA,NA,1,NA
"11092","passport","tech",1,NA,NA,1,NA
"11093","tech","erode",1,NA,NA,1,NA
"11094","erode","privacy",1,NA,NA,1,NA
"11095","current","agenda",1,NA,NA,1,NA
"11096","societal","vision",1,NA,NA,1,NA
"11097","resource-efficient","society",1,NA,NA,1,NA
"11098","new","appliance",1,NA,NA,1,NA
"11099","harvesting","sensors",1,NA,NA,1,NA
"11100","large","power",1,NA,NA,1,NA
"11101","power","plant",1,NA,NA,1,NA
"11102","post","-choice",1,NA,NA,1,NA
"11103","-choice","society",1,NA,NA,1,NA
"11104","society","Artificial",1,NA,NA,1,NA
"11105","intelligence","replace",1,NA,NA,1,NA
